niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.7322e+05,-1.7323e+05,-1.9980e-03,-1.7323e+05,1.1750e-01,6.9098e+00,inf,6.0863e+02,-4.5959e-01,-5.4835e-01,4.9280e+00,1.0791e+00,2.5597e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.7300e+05,-1.7301e+05,-3.9960e-03,-1.7301e+05,1.1751e-01,6.9118e+00,1.5563e+05,6.0987e+02,-1.9280e-01,-9.9428e-01,4.8161e+00,4.8815e+00,2.5033e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.7205e+05,-1.7206e+05,-5.9940e-03,-1.7206e+05,1.1753e-01,6.9138e+00,1.5541e+05,6.1112e+02,1.9374e-01,-4.7087e-01,4.8847e+00,4.4233e+00,2.5032e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.7162e+05,-1.7163e+05,-7.9920e-03,-1.7163e+05,1.1755e-01,6.9157e+00,1.5446e+05,6.1237e+02,-4.9429e-01,-1.0366e-01,4.9902e+00,6.4674e+00,2.5151e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.7133e+05,-1.7133e+05,-9.9900e-03,-1.7133e+05,1.1757e-01,6.9177e+00,1.5403e+05,6.1363e+02,1.8669e-01,-8.2228e-01,4.9284e+00,5.2696e+00,2.5710e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.7095e+05,-1.7096e+05,-1.1988e-02,-1.7096e+05,1.1758e-01,6.9197e+00,1.5373e+05,6.1498e+02,1.3455e-01,-8.1674e-01,4.6519e+00,9.1885e-01,2.5634e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.7073e+05,-1.7074e+05,-1.3986e-02,-1.7074e+05,1.1760e-01,6.9217e+00,1.5336e+05,6.1618e+02,-3.8355e-01,-6.3901e-01,4.8203e+00,1.1283e+00,2.6364e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.7048e+05,-1.7049e+05,-1.5984e-02,-1.7049e+05,1.1762e-01,6.9237e+00,1.5314e+05,6.1741e+02,-4.9299e-01,-9.9351e-02,4.9090e+00,4.4995e+00,2.5424e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.7020e+05,-1.7021e+05,-1.7982e-02,-1.7021e+05,1.1763e-01,6.9257e+00,1.5289e+05,6.1863e+02,-3.5092e-01,-5.5605e-01,4.6991e+00,5.4043e+00,2.5408e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.7010e+05,-1.7010e+05,-1.9980e-02,-1.7010e+05,1.1765e-01,6.9277e+00,1.5261e+05,6.1991e+02,-1.1027e-01,-7.9221e-01,4.5004e+00,1.8708e+00,2.5693e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.7003e+05,-1.7004e+05,-2.1978e-02,-1.7004e+05,1.1767e-01,6.9297e+00,1.5250e+05,6.2109e+02,-4.2640e-01,-5.6177e-01,4.7899e+00,4.2860e-01,2.6554e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.6946e+05,-1.6947e+05,-2.3976e-02,-1.6947e+05,1.1768e-01,6.9317e+00,1.5244e+05,6.2232e+02,-3.5362e-01,-9.4261e-01,4.6590e+00,6.6623e+00,2.5795e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.6943e+05,-1.6944e+05,-2.5974e-02,-1.6944e+05,1.1770e-01,6.9337e+00,1.5187e+05,6.2353e+02,-7.2719e-02,-1.1066e-01,4.6726e+00,1.3038e+00,2.5595e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.6913e+05,-1.6914e+05,-2.7972e-02,-1.6914e+05,1.1772e-01,6.9357e+00,1.5184e+05,6.2473e+02,-3.3858e-01,-9.8160e-01,4.4519e+00,9.7852e-01,2.6260e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.6903e+05,-1.6903e+05,-2.9970e-02,-1.6903e+05,1.1774e-01,6.9377e+00,1.5154e+05,6.2592e+02,-4.7052e-01,-5.6822e-01,4.4171e+00,3.4364e+00,2.5442e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.6886e+05,-1.6887e+05,-3.1968e-02,-1.6887e+05,1.1775e-01,6.9397e+00,1.5143e+05,6.2715e+02,1.1176e-01,-2.6356e-02,4.6825e+00,8.8194e-01,2.5592e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.6872e+05,-1.6873e+05,-3.3966e-02,-1.6873e+05,1.1777e-01,6.9417e+00,1.5127e+05,6.2839e+02,-1.0495e-01,-3.7027e-01,4.5261e+00,5.1650e+00,2.5113e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.6863e+05,-1.6863e+05,-3.5964e-02,-1.6863e+05,1.1779e-01,6.9437e+00,1.5113e+05,6.2959e+02,-4.6090e-01,-9.0727e-01,4.5480e+00,1.4284e+00,2.6814e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.6860e+05,-1.6860e+05,-3.7962e-02,-1.6860e+05,1.1780e-01,6.9457e+00,1.5103e+05,6.3080e+02,1.0429e-01,-5.1573e-01,4.5067e+00,1.3026e+00,2.6099e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.6857e+05,-1.6858e+05,-3.9960e-02,-1.6858e+05,1.1782e-01,6.9477e+00,1.5100e+05,6.3207e+02,-4.9339e-01,-3.8030e-01,4.6495e+00,1.7795e+00,2.6611e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.6840e+05,-1.6841e+05,-4.1958e-02,-1.6841e+05,1.1784e-01,6.9497e+00,1.5098e+05,6.3325e+02,-2.5760e-01,-4.0952e-01,4.4156e+00,2.3678e+00,2.5865e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.6817e+05,-1.6818e+05,-4.3956e-02,-1.6818e+05,1.1785e-01,6.9517e+00,1.5081e+05,6.3447e+02,1.3452e-01,-5.2667e-01,4.6102e+00,1.8854e+00,2.6521e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.6810e+05,-1.6811e+05,-4.5954e-02,-1.6811e+05,1.1787e-01,6.9537e+00,1.5057e+05,6.3569e+02,-2.7994e-01,-9.4364e-01,4.7382e+00,5.2254e+00,2.6728e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.6793e+05,-1.6794e+05,-4.7952e-02,-1.6794e+05,1.1789e-01,6.9557e+00,1.5051e+05,6.3689e+02,2.3054e-01,-2.4578e-01,4.6667e+00,3.9785e-01,2.6429e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.6783e+05,-1.6784e+05,-4.9950e-02,-1.6784e+05,1.1790e-01,6.9577e+00,1.5034e+05,6.3811e+02,-1.1621e-01,-1.5638e-01,4.9742e+00,5.0830e+00,2.6427e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.6781e+05,-1.6782e+05,-5.1948e-02,-1.6782e+05,1.1792e-01,6.9597e+00,1.5023e+05,6.3932e+02,-1.8379e-01,-6.7835e-02,4.4705e+00,3.6169e+00,2.5146e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.6781e+05,-1.6781e+05,-5.3946e-02,-1.6781e+05,1.1760e-01,6.9216e+00,1.5022e+05,6.4052e+02,-2.8443e-01,-1.9472e-01,1.2248e+00,2.2977e+00,2.9684e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.6771e+05,-1.6772e+05,-5.5944e-02,-1.6772e+05,1.1796e-01,6.9637e+00,1.5021e+05,6.4179e+02,-4.8951e-01,-3.9102e-01,4.9543e+00,1.8704e+00,2.7936e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.6765e+05,-1.6766e+05,-5.7942e-02,-1.6766e+05,1.1797e-01,6.9657e+00,1.5012e+05,6.4299e+02,-9.2907e-02,-5.0507e-01,4.2051e+00,2.5329e+00,2.5570e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.6740e+05,-1.6741e+05,-5.9940e-02,-1.6741e+05,1.1799e-01,6.9677e+00,1.5005e+05,6.4423e+02,-2.6836e-01,-6.3232e-01,4.0532e+00,1.5255e+00,2.5689e+01
3.1000e+01,2.0000e+00,5.8271e+00,-1.6739e+05,-1.6739e+05,-6.1938e-02,-1.6739e+05,1.1801e-01,6.9697e+00,1.4981e+05,6.4665e+02,-4.3097e-01,-1.1221e-01,1.0658e+00,6.9250e+00,2.9494e+01
3.2000e+01,1.0000e+00,6.0038e+00,-1.6738e+05,-1.6739e+05,-6.3936e-02,-1.6739e+05,1.1740e-01,6.8986e+00,1.4979e+05,6.4786e+02,-2.1993e-01,-9.8759e-01,4.6876e+00,6.9989e+00,2.6759e+01
3.3000e+01,1.0000e+00,6.1798e+00,-1.6735e+05,-1.6735e+05,-6.5934e-02,-1.6735e+05,1.1804e-01,6.9737e+00,1.4979e+05,6.4908e+02,8.6812e-02,-6.5088e-01,3.9987e+00,5.3413e-01,2.5391e+01
3.4000e+01,1.0000e+00,6.3551e+00,-1.6732e+05,-1.6733e+05,-6.7932e-02,-1.6733e+05,1.1806e-01,6.9757e+00,1.4975e+05,6.5031e+02,-1.8034e-01,-4.7799e-01,4.7870e+00,4.1671e+00,2.6876e+01
3.5000e+01,1.0000e+00,6.5299e+00,-1.6731e+05,-1.6732e+05,-6.9930e-02,-1.6732e+05,1.1745e-01,6.9044e+00,1.4972e+05,6.5153e+02,4.9953e-02,-9.3448e-01,4.2620e+00,6.8922e+00,2.5158e+01
3.6000e+01,1.0000e+00,6.7039e+00,-1.6728e+05,-1.6728e+05,-7.1928e-02,-1.6728e+05,1.1809e-01,6.9797e+00,1.4972e+05,6.5274e+02,-4.8367e-01,-5.5166e-01,4.5725e+00,6.2295e+00,2.6246e+01
3.7000e+01,1.0000e+00,6.8773e+00,-1.6722e+05,-1.6722e+05,-7.3926e-02,-1.6722e+05,1.1811e-01,6.9817e+00,1.4968e+05,6.5394e+02,-8.0501e-02,-6.7110e-01,4.3304e+00,2.0368e+00,2.6440e+01
3.8000e+01,1.0000e+00,7.0501e+00,-1.6707e+05,-1.6708e+05,-7.5924e-02,-1.6708e+05,1.1812e-01,6.9837e+00,1.4962e+05,6.5514e+02,-4.5200e-01,-4.9410e-01,4.7337e+00,1.2768e+00,2.7847e+01
3.9000e+01,1.0000e+00,7.2222e+00,-1.6697e+05,-1.6698e+05,-7.7922e-02,-1.6698e+05,1.1814e-01,6.9857e+00,1.4948e+05,6.5635e+02,-1.3771e-01,-8.7467e-01,4.8578e+00,2.3450e-01,2.8383e+01
4.0000e+01,1.0000e+00,7.3937e+00,-1.6687e+05,-1.6688e+05,-7.9920e-02,-1.6688e+05,1.1816e-01,6.9877e+00,1.4937e+05,6.5761e+02,8.5473e-02,-1.7851e-01,4.8136e+00,4.9187e+00,2.6450e+01
4.1000e+01,1.0000e+00,7.5646e+00,-1.6686e+05,-1.6687e+05,-8.1918e-02,-1.6687e+05,1.1773e-01,6.9374e+00,1.4927e+05,6.5881e+02,-4.5509e-02,-3.5203e-02,4.8704e+00,7.4472e+00,2.5923e+01
4.2000e+01,1.0000e+00,7.7348e+00,-1.6666e+05,-1.6666e+05,-8.3916e-02,-1.6666e+05,1.1819e-01,6.9917e+00,1.4927e+05,6.6002e+02,-3.5492e-01,-2.5995e-01,4.8269e+00,4.1756e+00,2.7150e+01
4.3000e+01,1.0000e+00,7.9044e+00,-1.6646e+05,-1.6646e+05,-8.5914e-02,-1.6646e+05,1.1821e-01,6.9937e+00,1.4906e+05,6.6122e+02,-3.0377e-01,-1.0664e-01,4.2898e+00,2.1670e+00,2.6034e+01
4.4000e+01,1.0000e+00,8.0734e+00,-1.6640e+05,-1.6641e+05,-8.7912e-02,-1.6641e+05,1.1823e-01,6.9957e+00,1.4886e+05,6.6242e+02,-4.4288e-01,-4.7843e-01,4.9363e+00,3.4515e+00,2.8179e+01
4.5000e+01,2.0000e+00,8.2267e+00,-1.6636e+05,-1.6637e+05,-8.9910e-02,-1.6637e+05,1.1824e-01,6.9977e+00,1.4881e+05,6.6482e+02,2.4586e-01,-8.2126e-01,1.0488e+00,3.7103e+00,2.9659e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.6635e+05,-1.6636e+05,-9.1908e-02,-1.6636e+05,1.1826e-01,6.9996e+00,1.4877e+05,6.6605e+02,1.0776e-01,-3.5899e-02,4.8309e+00,4.7702e+00,2.6558e+01
4.7000e+01,1.0000e+00,8.5610e+00,-1.6626e+05,-1.6627e+05,-9.3906e-02,-1.6627e+05,1.1828e-01,7.0017e+00,1.4875e+05,6.6726e+02,-1.8773e-01,-3.7212e-01,4.6295e+00,6.4844e-01,2.7752e+01
4.8000e+01,1.0000e+00,8.7273e+00,-1.6625e+05,-1.6626e+05,-9.5904e-02,-1.6626e+05,1.1822e-01,6.9951e+00,1.4867e+05,6.6846e+02,-2.5249e-01,-3.9332e-01,4.2886e+00,5.0609e+00,2.5590e+01
4.9000e+01,1.0000e+00,8.8929e+00,-1.6621e+05,-1.6622e+05,-9.7902e-02,-1.6622e+05,1.1831e-01,7.0057e+00,1.4866e+05,6.6967e+02,2.3534e-01,-8.5558e-01,4.6129e+00,5.9927e+00,2.6742e+01
5.0000e+01,1.0000e+00,9.0580e+00,-1.6619e+05,-1.6620e+05,-9.9900e-02,-1.6620e+05,1.1833e-01,7.0077e+00,1.4862e+05,6.7091e+02,-2.0748e-01,-7.3288e-01,4.2087e+00,7.2071e+00,2.5508e+01
5.1000e+01,1.0000e+00,9.2224e+00,-1.6619e+05,-1.6620e+05,-1.0190e-01,-1.6620e+05,1.0867e-01,5.9104e+00,1.4860e+05,6.7212e+02,-4.9370e-01,-5.2845e-01,4.4097e+00,7.3931e+00,2.6157e+01
5.2000e+01,1.0000e+00,9.3863e+00,-1.6618e+05,-1.6619e+05,-1.0390e-01,-1.6619e+05,1.1826e-01,6.9998e+00,1.4859e+05,6.7333e+02,-4.0117e-01,-7.2820e-02,4.3112e+00,3.2026e+00,2.5703e+01
5.3000e+01,1.0000e+00,9.5495e+00,-1.6617e+05,-1.6618e+05,-1.0589e-01,-1.6618e+05,1.1838e-01,7.0134e+00,1.4859e+05,6.7456e+02,-9.8507e-02,-3.9000e-01,4.4057e+00,3.3387e+00,2.6307e+01
5.4000e+01,1.0000e+00,9.7122e+00,-1.6613e+05,-1.6614e+05,-1.0789e-01,-1.6614e+05,1.1839e-01,7.0156e+00,1.4858e+05,6.7575e+02,-2.1146e-01,-8.6311e-01,4.8161e+00,2.2924e+00,2.8642e+01
5.5000e+01,1.0000e+00,9.8743e+00,-1.6610e+05,-1.6611e+05,-1.0989e-01,-1.6611e+05,1.1841e-01,7.0176e+00,1.4854e+05,6.7696e+02,-1.7715e-01,-1.5748e-01,4.3054e+00,3.2127e+00,2.5834e+01
5.6000e+01,1.0000e+00,1.0036e+01,-1.6608e+05,-1.6609e+05,-1.1189e-01,-1.6609e+05,1.1843e-01,7.0196e+00,1.4851e+05,6.7816e+02,1.0358e-01,-7.0556e-01,4.1225e+00,1.8758e+00,2.6449e+01
5.7000e+01,1.0000e+00,1.0197e+01,-1.6599e+05,-1.6600e+05,-1.1389e-01,-1.6600e+05,1.1845e-01,7.0216e+00,1.4848e+05,6.7938e+02,-2.2511e-01,-9.3422e-01,4.1512e+00,4.1479e+00,2.5884e+01
5.8000e+01,1.0000e+00,1.0357e+01,-1.6595e+05,-1.6595e+05,-1.1588e-01,-1.6595e+05,1.1846e-01,7.0236e+00,1.4840e+05,6.8063e+02,-2.1959e-01,-5.9849e-01,4.7004e+00,2.0344e+00,2.8320e+01
5.9000e+01,2.0000e+00,1.0498e+01,-1.6591e+05,-1.6592e+05,-1.1788e-01,-1.6592e+05,1.1848e-01,7.0256e+00,1.4835e+05,6.8306e+02,1.9746e-01,-9.4270e-01,4.2732e+00,1.4005e+00,2.7199e+01
6.0000e+01,1.0000e+00,1.0657e+01,-1.6590e+05,-1.6591e+05,-1.1988e-01,-1.6591e+05,1.1776e-01,6.9408e+00,1.4831e+05,6.8433e+02,-2.2098e-02,-8.3405e-01,4.4965e+00,8.5498e-01,2.7951e+01
6.1000e+01,1.0000e+00,1.0816e+01,-1.6583e+05,-1.6584e+05,-1.2188e-01,-1.6584e+05,1.1851e-01,7.0296e+00,1.4831e+05,6.8554e+02,4.6212e-03,-9.1253e-01,4.5479e+00,6.2815e+00,2.6587e+01
6.2000e+01,2.0000e+00,1.0954e+01,-1.6580e+05,-1.6580e+05,-1.2388e-01,-1.6580e+05,1.1853e-01,7.0316e+00,1.4824e+05,6.8801e+02,-2.7602e-01,-1.3839e-01,4.6232e+00,6.1718e+00,2.6306e+01
6.3000e+01,1.0000e+00,1.1111e+01,-1.6578e+05,-1.6579e+05,-1.2587e-01,-1.6579e+05,1.1854e-01,7.0328e+00,1.4820e+05,6.8923e+02,-8.0179e-02,-1.6225e-01,1.2245e+00,7.1699e+00,2.9479e+01
6.4000e+01,1.0000e+00,1.1268e+01,-1.6571e+05,-1.6572e+05,-1.2787e-01,-1.6572e+05,1.1856e-01,7.0356e+00,1.4819e+05,6.9045e+02,2.4691e-01,-3.3678e-01,4.2716e+00,2.2443e+00,2.6460e+01
6.5000e+01,1.0000e+00,1.1424e+01,-1.6562e+05,-1.6563e+05,-1.2987e-01,-1.6563e+05,1.1858e-01,7.0376e+00,1.4812e+05,6.9169e+02,-4.8047e-01,-8.8211e-01,4.3175e+00,1.1939e+00,2.7847e+01
6.6000e+01,1.0000e+00,1.1579e+01,-1.6560e+05,-1.6560e+05,-1.3187e-01,-1.6560e+05,1.1860e-01,7.0396e+00,1.4802e+05,6.9292e+02,-4.1832e-01,-5.3758e-01,4.5454e+00,3.7734e+00,2.7331e+01
6.7000e+01,2.0000e+00,1.1713e+01,-1.6554e+05,-1.6554e+05,-1.3387e-01,-1.6554e+05,1.1861e-01,7.0416e+00,1.4800e+05,6.9536e+02,-5.2270e-02,-3.7153e-01,4.9306e+00,1.4929e+00,2.9000e+01
6.8000e+01,1.0000e+00,1.1867e+01,-1.6549e+05,-1.6550e+05,-1.3586e-01,-1.6550e+05,1.1863e-01,7.0436e+00,1.4794e+05,6.9657e+02,-3.8645e-01,-6.6483e-01,3.6302e+00,6.7941e-01,2.5275e+01
6.9000e+01,1.0000e+00,1.2021e+01,-1.6540e+05,-1.6541e+05,-1.3786e-01,-1.6541e+05,1.1865e-01,7.0456e+00,1.4790e+05,6.9778e+02,-4.7814e-01,-1.1933e-01,4.6467e+00,8.1482e-01,2.7997e+01
7.0000e+01,1.0000e+00,1.2174e+01,-1.6538e+05,-1.6538e+05,-1.3986e-01,-1.6538e+05,1.1866e-01,7.0476e+00,1.4781e+05,6.9904e+02,-2.1515e-02,-3.4412e-01,4.0773e+00,1.0180e-01,2.6503e+01
7.1000e+01,1.0000e+00,1.2326e+01,-1.6535e+05,-1.6536e+05,-1.4186e-01,-1.6536e+05,1.1868e-01,7.0496e+00,1.4778e+05,7.0024e+02,1.6742e-01,-8.3153e-01,4.5343e+00,5.6519e+00,2.7111e+01
7.2000e+01,2.0000e+00,1.2457e+01,-1.6528e+05,-1.6529e+05,-1.4386e-01,-1.6529e+05,1.1870e-01,7.0516e+00,1.4776e+05,7.0285e+02,-4.8303e-01,-7.8718e-01,3.9050e+00,5.4184e+00,2.5192e+01
7.3000e+01,2.0000e+00,1.2586e+01,-1.6526e+05,-1.6527e+05,-1.4585e-01,-1.6527e+05,1.1871e-01,7.0536e+00,1.4769e+05,7.0526e+02,1.8435e-01,-4.4654e-01,4.0724e+00,4.4636e-01,2.6639e+01
7.4000e+01,1.0000e+00,1.2737e+01,-1.6520e+05,-1.6520e+05,-1.4785e-01,-1.6520e+05,1.1873e-01,7.0556e+00,1.4767e+05,7.0647e+02,-4.2924e-01,-7.6973e-01,4.5964e+00,5.5964e+00,2.7523e+01
7.5000e+01,1.0000e+00,1.2887e+01,-1.6516e+05,-1.6517e+05,-1.4985e-01,-1.6517e+05,1.1875e-01,7.0576e+00,1.4760e+05,7.0768e+02,-7.0506e-02,-8.7934e-01,4.9999e+00,7.9793e+00,2.8474e+01
7.6000e+01,1.0000e+00,1.3036e+01,-1.6508e+05,-1.6509e+05,-1.5185e-01,-1.6509e+05,1.1876e-01,7.0596e+00,1.4757e+05,7.0887e+02,2.3455e-02,-7.4170e-01,4.6632e+00,4.3056e+00,2.7790e+01
7.7000e+01,2.0000e+00,1.3162e+01,-1.6496e+05,-1.6497e+05,-1.5385e-01,-1.6497e+05,1.1878e-01,7.0616e+00,1.4748e+05,7.1129e+02,-7.4689e-02,-1.8166e-01,4.7559e+00,1.6239e+00,2.8564e+01
7.8000e+01,1.0000e+00,1.3311e+01,-1.6492e+05,-1.6493e+05,-1.5584e-01,-1.6493e+05,1.1880e-01,7.0636e+00,1.4737e+05,7.1250e+02,-2.8006e-01,-4.6988e-01,4.4653e+00,6.9634e+00,2.6783e+01
7.9000e+01,1.0000e+00,1.3458e+01,-1.6487e+05,-1.6488e+05,-1.5784e-01,-1.6488e+05,1.1882e-01,7.0656e+00,1.4732e+05,7.1370e+02,-1.5097e-01,-8.4326e-01,4.6663e+00,5.8011e+00,2.7798e+01
8.0000e+01,1.0000e+00,1.3605e+01,-1.6479e+05,-1.6479e+05,-1.5984e-01,-1.6479e+05,1.1883e-01,7.0676e+00,1.4728e+05,7.1494e+02,-2.2634e-01,-3.8460e-01,1.3015e+00,3.0137e+00,2.9666e+01
8.1000e+01,1.0000e+00,1.3752e+01,-1.6460e+05,-1.6461e+05,-1.6184e-01,-1.6461e+05,1.1885e-01,7.0696e+00,1.4719e+05,7.1615e+02,-4.9299e-01,-3.3875e-01,4.1046e+00,7.4203e+00,2.5547e+01
8.2000e+01,1.0000e+00,1.3898e+01,-1.6456e+05,-1.6456e+05,-1.6384e-01,-1.6456e+05,1.1887e-01,7.0716e+00,1.4701e+05,7.1738e+02,-4.7901e-01,-1.3641e-01,4.9945e+00,2.6699e+00,2.9251e+01
8.3000e+01,2.0000e+00,1.4020e+01,-1.6452e+05,-1.6453e+05,-1.6583e-01,-1.6453e+05,1.1888e-01,7.0736e+00,1.4696e+05,7.1979e+02,-8.2124e-02,-5.4473e-01,4.7784e+00,6.0018e+00,2.7964e+01
8.4000e+01,1.0000e+00,1.4165e+01,-1.6452e+05,-1.6452e+05,-1.6783e-01,-1.6452e+05,1.1816e-01,6.9876e+00,1.4693e+05,7.2099e+02,-1.6825e-01,-6.1933e-01,4.3304e+00,5.7245e+00,2.6775e+01
8.5000e+01,1.0000e+00,1.4310e+01,-1.6450e+05,-1.6451e+05,-1.6983e-01,-1.6451e+05,1.1892e-01,7.0775e+00,1.4692e+05,7.2224e+02,1.2123e-01,-3.8275e-01,4.8785e+00,2.4658e+00,2.9229e+01
8.6000e+01,2.0000e+00,1.4430e+01,-1.6445e+05,-1.6446e+05,-1.7183e-01,-1.6446e+05,1.1893e-01,7.0796e+00,1.4691e+05,7.2471e+02,-3.7896e-02,-7.8071e-01,4.4901e+00,5.2181e+00,2.7365e+01
8.7000e+01,1.0000e+00,1.4573e+01,-1.6443e+05,-1.6444e+05,-1.7383e-01,-1.6444e+05,1.1895e-01,7.0816e+00,1.4686e+05,7.2594e+02,-3.9198e-02,-1.9608e-01,4.1147e+00,3.9262e+00,2.5637e+01
8.8000e+01,1.0000e+00,1.4716e+01,-1.6433e+05,-1.6434e+05,-1.7582e-01,-1.6434e+05,1.1897e-01,7.0836e+00,1.4684e+05,7.2717e+02,-1.5846e-01,-8.4434e-01,4.9838e+00,7.1286e+00,2.9019e+01
8.9000e+01,1.0000e+00,1.4858e+01,-1.6411e+05,-1.6412e+05,-1.7782e-01,-1.6412e+05,1.1898e-01,7.0856e+00,1.4674e+05,7.2837e+02,-2.6484e-01,-4.3169e-01,1.1343e+00,7.8170e+00,2.9853e+01
9.0000e+01,1.0000e+00,1.5000e+01,-1.6405e+05,-1.6406e+05,-1.7982e-01,-1.6406e+05,1.1900e-01,7.0876e+00,1.4652e+05,7.2962e+02,-1.2308e-01,-4.6312e-01,4.2768e+00,5.5121e-01,2.8347e+01
9.1000e+01,1.0000e+00,1.5141e+01,-1.6401e+05,-1.6402e+05,-1.8182e-01,-1.6402e+05,1.1902e-01,7.0896e+00,1.4646e+05,7.3086e+02,-1.7332e-01,-4.4717e-01,4.1396e+00,1.3838e+00,2.7914e+01
9.2000e+01,1.0000e+00,1.5282e+01,-1.6392e+05,-1.6392e+05,-1.8382e-01,-1.6392e+05,1.1903e-01,7.0916e+00,1.4642e+05,7.3213e+02,-2.5533e-02,-1.7125e-01,3.8524e+00,2.7503e+00,2.5838e+01
9.3000e+01,1.0000e+00,1.5423e+01,-1.6385e+05,-1.6386e+05,-1.8581e-01,-1.6386e+05,1.1905e-01,7.0936e+00,1.4632e+05,7.3335e+02,-9.9038e-02,-6.8236e-01,4.0145e+00,1.5167e+00,2.7817e+01
9.4000e+01,2.0000e+00,1.5537e+01,-1.6384e+05,-1.6385e+05,-1.8781e-01,-1.6385e+05,1.1907e-01,7.0955e+00,1.4626e+05,7.3579e+02,-4.1363e-01,-7.0686e-01,4.0575e+00,6.8728e-01,2.8142e+01
9.5000e+01,1.0000e+00,1.5677e+01,-1.6383e+05,-1.6384e+05,-1.8981e-01,-1.6384e+05,1.1887e-01,7.0720e+00,1.4625e+05,7.3701e+02,-1.8285e-01,-6.6514e-02,4.9759e+00,4.4279e+00,2.8651e+01
9.6000e+01,2.0000e+00,1.5789e+01,-1.6383e+05,-1.6384e+05,-1.9181e-01,-1.6384e+05,1.1776e-01,6.9404e+00,1.4624e+05,7.3943e+02,6.8105e-02,-1.1650e-02,4.2056e+00,2.8175e+00,2.6677e+01
9.7000e+01,2.0000e+00,1.5902e+01,-1.6382e+05,-1.6383e+05,-1.9381e-01,-1.6383e+05,1.1911e-01,7.1012e+00,1.4624e+05,7.4190e+02,1.5421e-01,-5.9298e-01,1.4347e+00,3.8685e+00,2.9911e+01
9.8000e+01,1.0000e+00,1.6039e+01,-1.6376e+05,-1.6377e+05,-1.9580e-01,-1.6377e+05,1.1913e-01,7.1036e+00,1.4622e+05,7.4314e+02,-2.1958e-01,-5.8378e-01,4.5103e+00,6.1101e+00,2.7741e+01
9.9000e+01,2.0000e+00,1.6150e+01,-1.6374e+05,-1.6375e+05,-1.9780e-01,-1.6375e+05,1.1915e-01,7.1056e+00,1.4616e+05,7.4555e+02,-1.7045e-01,-3.7067e-01,4.7002e+00,2.9202e+00,2.9096e+01
1.0000e+02,1.0000e+00,1.6287e+01,-1.6368e+05,-1.6369e+05,-1.9980e-01,-1.6369e+05,1.1917e-01,7.1076e+00,1.4614e+05,7.4684e+02,-3.7578e-01,-4.5523e-01,4.5375e+00,5.7233e+00,2.7782e+01
1.0100e+02,1.0000e+00,1.6423e+01,-1.6368e+05,-1.6369e+05,-2.0180e-01,-1.6369e+05,1.1109e-01,6.1769e+00,1.4609e+05,7.4806e+02,4.6958e-02,-5.7503e-01,3.9025e+00,4.7453e+00,2.5685e+01
1.0200e+02,1.0000e+00,1.6558e+01,-1.6364e+05,-1.6365e+05,-2.0380e-01,-1.6365e+05,1.1920e-01,7.1116e+00,1.4608e+05,7.4929e+02,-7.9103e-02,-4.9692e-01,1.0551e+00,6.2053e+00,2.9413e+01
1.0300e+02,2.0000e+00,1.6667e+01,-1.6358e+05,-1.6359e+05,-2.0579e-01,-1.6359e+05,1.1922e-01,7.1135e+00,1.4605e+05,7.5176e+02,-1.1466e-02,-6.0280e-01,4.1549e+00,2.6030e+00,2.7840e+01
1.0400e+02,1.0000e+00,1.6801e+01,-1.6358e+05,-1.6358e+05,-2.0779e-01,-1.6358e+05,1.1915e-01,7.1054e+00,1.4599e+05,7.5297e+02,1.5185e-01,-5.6383e-01,4.2086e+00,1.2358e+00,2.8521e+01
