niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.8307e+05,-1.8307e+05,-1.9980e-03,-1.8307e+05,1.1750e-01,6.9098e+00,inf,1.2447e+03,-1.9280e-01,-9.9428e-01,4.8161e+00,4.8815e+00,2.2039e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.8229e+05,-1.8230e+05,-3.9960e-03,-1.8230e+05,1.1751e-01,6.9118e+00,1.7116e+05,1.2472e+03,-4.5959e-01,-5.4835e-01,4.9280e+00,1.0791e+00,2.2716e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.8177e+05,-1.8178e+05,-5.9940e-03,-1.8178e+05,1.1753e-01,6.9138e+00,1.7038e+05,1.2496e+03,1.9374e-01,-4.7087e-01,4.8847e+00,4.4233e+00,2.2039e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.8133e+05,-1.8134e+05,-7.9920e-03,-1.8134e+05,1.1755e-01,6.9157e+00,1.6987e+05,1.2519e+03,-4.9429e-01,-1.0366e-01,4.9902e+00,6.4674e+00,2.2181e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.8010e+05,-1.8010e+05,-9.9900e-03,-1.8010e+05,1.1757e-01,6.9177e+00,1.6942e+05,1.2541e+03,1.8669e-01,-8.2228e-01,4.9284e+00,5.2696e+00,2.2852e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.7958e+05,-1.7959e+05,-1.1988e-02,-1.7959e+05,1.1758e-01,6.9197e+00,1.6819e+05,1.2563e+03,-3.5092e-01,-5.5605e-01,4.6991e+00,5.4043e+00,2.2489e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.7926e+05,-1.7927e+05,-1.3986e-02,-1.7927e+05,1.1760e-01,6.9217e+00,1.6768e+05,1.2588e+03,1.3455e-01,-8.1674e-01,4.6519e+00,9.1885e-01,2.2761e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.7907e+05,-1.7908e+05,-1.5984e-02,-1.7908e+05,1.1762e-01,6.9237e+00,1.6736e+05,1.2612e+03,-4.9299e-01,-9.9351e-02,4.9090e+00,4.4995e+00,2.2509e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.7836e+05,-1.7837e+05,-1.7982e-02,-1.7837e+05,1.1763e-01,6.9257e+00,1.6716e+05,1.2634e+03,-3.8355e-01,-6.3901e-01,4.8203e+00,1.1283e+00,2.3637e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.7829e+05,-1.7830e+05,-1.9980e-02,-1.7830e+05,1.1765e-01,6.9277e+00,1.6645e+05,1.2662e+03,-3.5362e-01,-9.4261e-01,4.6590e+00,6.6623e+00,2.2954e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.7801e+05,-1.7802e+05,-2.1978e-02,-1.7802e+05,1.1767e-01,6.9297e+00,1.6638e+05,1.2687e+03,-1.1027e-01,-7.9221e-01,4.5004e+00,1.8708e+00,2.2832e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.7752e+05,-1.7753e+05,-2.3976e-02,-1.7753e+05,1.1768e-01,6.9317e+00,1.6610e+05,1.2712e+03,-4.7052e-01,-5.6822e-01,4.4171e+00,3.4364e+00,2.2531e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.7735e+05,-1.7736e+05,-2.5974e-02,-1.7736e+05,1.1770e-01,6.9337e+00,1.6561e+05,1.2734e+03,-1.0495e-01,-3.7027e-01,4.5261e+00,5.1650e+00,2.2136e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.7719e+05,-1.7719e+05,-2.7972e-02,-1.7719e+05,1.1772e-01,6.9357e+00,1.6544e+05,1.2759e+03,-4.2640e-01,-5.6177e-01,4.7899e+00,4.2860e-01,2.3865e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.7702e+05,-1.7703e+05,-2.9970e-02,-1.7703e+05,1.1774e-01,6.9377e+00,1.6528e+05,1.2786e+03,-7.2719e-02,-1.1066e-01,4.6726e+00,1.3038e+00,2.2714e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.7622e+05,-1.7623e+05,-3.1968e-02,-1.7623e+05,1.1775e-01,6.9397e+00,1.6512e+05,1.2815e+03,-3.3858e-01,-9.8160e-01,4.4519e+00,9.7852e-01,2.3512e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.7616e+05,-1.7617e+05,-3.3966e-02,-1.7617e+05,1.1777e-01,6.9417e+00,1.6431e+05,1.2842e+03,1.1176e-01,-2.6356e-02,4.6825e+00,8.8194e-01,2.2711e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.7591e+05,-1.7591e+05,-3.5964e-02,-1.7591e+05,1.1779e-01,6.9437e+00,1.6426e+05,1.2867e+03,4.9953e-02,-9.3448e-01,4.2620e+00,6.8922e+00,2.2190e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.7572e+05,-1.7572e+05,-3.7962e-02,-1.7572e+05,1.1780e-01,6.9457e+00,1.6400e+05,1.2895e+03,-1.8379e-01,-6.7835e-02,4.4705e+00,3.6169e+00,2.2175e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.7562e+05,-1.7563e+05,-3.9960e-02,-1.7563e+05,1.1782e-01,6.9477e+00,1.6381e+05,1.2920e+03,1.0429e-01,-5.1573e-01,4.5067e+00,1.3026e+00,2.3318e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.7553e+05,-1.7553e+05,-4.1958e-02,-1.7553e+05,1.1784e-01,6.9497e+00,1.6371e+05,1.2945e+03,-2.5760e-01,-4.0952e-01,4.4156e+00,2.3678e+00,2.3038e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.7531e+05,-1.7532e+05,-4.3956e-02,-1.7532e+05,1.1785e-01,6.9517e+00,1.6362e+05,1.2970e+03,-4.9339e-01,-3.8030e-01,4.6495e+00,1.7795e+00,2.3933e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.7530e+05,-1.7531e+05,-4.5954e-02,-1.7531e+05,1.1787e-01,6.9536e+00,1.6340e+05,1.2996e+03,-1.1621e-01,-1.5638e-01,4.9742e+00,5.0830e+00,2.3713e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.7520e+05,-1.7521e+05,-4.7952e-02,-1.7521e+05,1.1789e-01,6.9557e+00,1.6339e+05,1.3021e+03,-2.7994e-01,-9.4364e-01,4.7382e+00,5.2254e+00,2.4073e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.7513e+05,-1.7514e+05,-4.9950e-02,-1.7514e+05,1.1790e-01,6.9577e+00,1.6329e+05,1.3045e+03,-4.5509e-02,-3.5203e-02,4.8704e+00,7.4472e+00,2.3108e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.7511e+05,-1.7512e+05,-5.1948e-02,-1.7512e+05,1.1792e-01,6.9597e+00,1.6322e+05,1.3070e+03,-4.6090e-01,-9.0727e-01,4.5480e+00,1.4284e+00,2.4177e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.7501e+05,-1.7502e+05,-5.3946e-02,-1.7502e+05,1.1794e-01,6.9617e+00,1.6320e+05,1.3093e+03,-4.8367e-01,-5.5166e-01,4.5725e+00,6.2295e+00,2.3495e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.7485e+05,-1.7486e+05,-5.5944e-02,-1.7486e+05,1.1796e-01,6.9637e+00,1.6311e+05,1.3118e+03,1.3452e-01,-5.2667e-01,4.6102e+00,1.8854e+00,2.3825e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.7478e+05,-1.7479e+05,-5.7942e-02,-1.7479e+05,1.1797e-01,6.9657e+00,1.6295e+05,1.3140e+03,-9.2907e-02,-5.0507e-01,4.2051e+00,2.5329e+00,2.2684e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.7443e+05,-1.7444e+05,-5.9940e-02,-1.7444e+05,1.1799e-01,6.9677e+00,1.6287e+05,1.3165e+03,2.3054e-01,-2.4578e-01,4.6667e+00,3.9785e-01,2.3715e+01
3.1000e+01,2.0000e+00,5.8271e+00,-1.7429e+05,-1.7429e+05,-6.1938e-02,-1.7429e+05,1.1801e-01,6.9697e+00,1.6253e+05,1.3215e+03,-2.1993e-01,-9.8759e-01,4.6876e+00,6.9989e+00,2.4110e+01
3.2000e+01,1.0000e+00,6.0038e+00,-1.7425e+05,-1.7425e+05,-6.3936e-02,-1.7425e+05,1.1802e-01,6.9717e+00,1.6238e+05,1.3241e+03,8.6812e-02,-6.5088e-01,3.9987e+00,5.3413e-01,2.2469e+01
3.3000e+01,1.0000e+00,6.1798e+00,-1.7423e+05,-1.7424e+05,-6.5934e-02,-1.7424e+05,1.1804e-01,6.9736e+00,1.6234e+05,1.3266e+03,-2.0748e-01,-7.3288e-01,4.2087e+00,7.2071e+00,2.2610e+01
3.4000e+01,1.0000e+00,6.3551e+00,-1.7421e+05,-1.7422e+05,-6.7932e-02,-1.7422e+05,1.1806e-01,6.9757e+00,1.6233e+05,1.3288e+03,-2.6836e-01,-6.3232e-01,4.0532e+00,1.5255e+00,2.2826e+01
3.5000e+01,1.0000e+00,6.5299e+00,-1.7416e+05,-1.7417e+05,-6.9930e-02,-1.7417e+05,1.1807e-01,6.9777e+00,1.6230e+05,1.3310e+03,-1.8034e-01,-4.7799e-01,4.7870e+00,4.1671e+00,2.4251e+01
3.6000e+01,1.0000e+00,6.7039e+00,-1.7385e+05,-1.7386e+05,-7.1928e-02,-1.7386e+05,1.1809e-01,6.9797e+00,1.6226e+05,1.3335e+03,-2.5249e-01,-3.9332e-01,4.2886e+00,5.0609e+00,2.2708e+01
3.7000e+01,1.0000e+00,6.8773e+00,-1.7364e+05,-1.7365e+05,-7.3926e-02,-1.7365e+05,1.1811e-01,6.9817e+00,1.6195e+05,1.3360e+03,-8.0501e-02,-6.7110e-01,4.3304e+00,2.0368e+00,2.3728e+01
3.8000e+01,1.0000e+00,7.0501e+00,-1.7361e+05,-1.7362e+05,-7.5924e-02,-1.7362e+05,1.1812e-01,6.9837e+00,1.6174e+05,1.3387e+03,-4.9370e-01,-5.2845e-01,4.4097e+00,7.3931e+00,2.3389e+01
3.9000e+01,1.0000e+00,7.2222e+00,-1.7352e+05,-1.7352e+05,-7.7922e-02,-1.7352e+05,1.1814e-01,6.9857e+00,1.6171e+05,1.3413e+03,8.5473e-02,-1.7851e-01,4.8136e+00,4.9187e+00,2.3740e+01
4.0000e+01,1.0000e+00,7.3937e+00,-1.7331e+05,-1.7332e+05,-7.9920e-02,-1.7332e+05,1.1816e-01,6.9877e+00,1.6161e+05,1.3438e+03,-2.2511e-01,-9.3422e-01,4.1512e+00,4.1479e+00,2.3061e+01
4.1000e+01,1.0000e+00,7.5646e+00,-1.7324e+05,-1.7325e+05,-8.1918e-02,-1.7325e+05,1.1818e-01,6.9897e+00,1.6141e+05,1.3465e+03,4.6212e-03,-9.1253e-01,4.5479e+00,6.2815e+00,2.3904e+01
4.2000e+01,1.0000e+00,7.7348e+00,-1.7316e+05,-1.7317e+05,-8.3916e-02,-1.7317e+05,1.1819e-01,6.9917e+00,1.6133e+05,1.3487e+03,-4.8951e-01,-3.9102e-01,4.9543e+00,1.8704e+00,2.5523e+01
4.3000e+01,1.0000e+00,7.9044e+00,-1.7303e+05,-1.7304e+05,-8.5914e-02,-1.7304e+05,1.1821e-01,6.9937e+00,1.6125e+05,1.3512e+03,-4.8303e-01,-7.8718e-01,3.9050e+00,5.4184e+00,2.2230e+01
4.4000e+01,1.0000e+00,8.0734e+00,-1.7302e+05,-1.7303e+05,-8.7912e-02,-1.7303e+05,1.1812e-01,6.9829e+00,1.6112e+05,1.3535e+03,-9.8507e-02,-3.9000e-01,4.4057e+00,3.3387e+00,2.3568e+01
4.5000e+01,2.0000e+00,8.2267e+00,-1.7296e+05,-1.7297e+05,-8.9910e-02,-1.7297e+05,1.1824e-01,6.9977e+00,1.6112e+05,1.3585e+03,-4.0117e-01,-7.2820e-02,4.3112e+00,3.2026e+00,2.2843e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.7291e+05,-1.7292e+05,-9.1908e-02,-1.7292e+05,1.1826e-01,6.9997e+00,1.6105e+05,1.3613e+03,2.3534e-01,-8.5558e-01,4.6129e+00,5.9927e+00,2.4091e+01
4.7000e+01,1.0000e+00,8.5610e+00,-1.7283e+05,-1.7284e+05,-9.3906e-02,-1.7284e+05,1.1828e-01,7.0017e+00,1.6101e+05,1.3638e+03,-3.5492e-01,-2.5995e-01,4.8269e+00,4.1756e+00,2.4580e+01
4.8000e+01,1.0000e+00,8.7273e+00,-1.7274e+05,-1.7274e+05,-9.5904e-02,-1.7274e+05,1.1829e-01,7.0037e+00,1.6092e+05,1.3666e+03,-2.7602e-01,-1.3839e-01,4.6232e+00,6.1718e+00,2.3567e+01
4.9000e+01,1.0000e+00,8.8929e+00,-1.7264e+05,-1.7264e+05,-9.7902e-02,-1.7264e+05,1.1831e-01,7.0057e+00,1.6083e+05,1.3692e+03,-3.0377e-01,-1.0664e-01,4.2898e+00,2.1670e+00,2.3241e+01
5.0000e+01,1.0000e+00,9.0580e+00,-1.7243e+05,-1.7244e+05,-9.9900e-02,-1.7244e+05,1.1833e-01,7.0077e+00,1.6073e+05,1.3717e+03,1.0776e-01,-3.5899e-02,4.8309e+00,4.7702e+00,2.3869e+01
5.1000e+01,1.0000e+00,9.2224e+00,-1.7228e+05,-1.7229e+05,-1.0190e-01,-1.7229e+05,1.1834e-01,7.0097e+00,1.6052e+05,1.3743e+03,-4.5200e-01,-4.9410e-01,4.7337e+00,1.2768e+00,2.5417e+01
5.2000e+01,2.0000e+00,9.3694e+00,-1.7206e+05,-1.7207e+05,-1.0390e-01,-1.7207e+05,1.1836e-01,7.0117e+00,1.6037e+05,1.3793e+03,-4.9299e-01,-3.3875e-01,4.1046e+00,7.4203e+00,2.2656e+01
5.3000e+01,1.0000e+00,9.5324e+00,-1.7190e+05,-1.7191e+05,-1.0589e-01,-1.7191e+05,1.1838e-01,7.0136e+00,1.6015e+05,1.3818e+03,-3.8645e-01,-6.6483e-01,3.6302e+00,6.7941e-01,2.2330e+01
5.4000e+01,1.0000e+00,9.6948e+00,-1.7186e+05,-1.7187e+05,-1.0789e-01,-1.7187e+05,1.1839e-01,7.0156e+00,1.6000e+05,1.3841e+03,1.0358e-01,-7.0556e-01,4.1225e+00,1.8758e+00,2.3739e+01
5.5000e+01,1.0000e+00,9.8566e+00,-1.7184e+05,-1.7184e+05,-1.0989e-01,-1.7184e+05,1.1841e-01,7.0176e+00,1.5995e+05,1.3863e+03,-1.3771e-01,-8.7467e-01,4.8578e+00,2.3450e-01,2.6059e+01
5.6000e+01,1.0000e+00,1.0018e+01,-1.7174e+05,-1.7175e+05,-1.1189e-01,-1.7175e+05,1.1843e-01,7.0196e+00,1.5993e+05,1.3888e+03,-4.4288e-01,-4.7843e-01,4.9363e+00,3.4515e+00,2.5815e+01
5.7000e+01,1.0000e+00,1.0179e+01,-1.7156e+05,-1.7156e+05,-1.1389e-01,-1.7156e+05,1.1845e-01,7.0216e+00,1.5984e+05,1.3913e+03,2.4691e-01,-3.3678e-01,4.2716e+00,2.2443e+00,2.3752e+01
5.8000e+01,2.0000e+00,1.0320e+01,-1.7146e+05,-1.7146e+05,-1.1588e-01,-1.7146e+05,1.1846e-01,7.0236e+00,1.5965e+05,1.3961e+03,-4.1832e-01,-5.3758e-01,4.5454e+00,3.7734e+00,2.4797e+01
5.9000e+01,1.0000e+00,1.0480e+01,-1.7142e+05,-1.7143e+05,-1.1788e-01,-1.7143e+05,1.1848e-01,7.0256e+00,1.5955e+05,1.3987e+03,-2.8006e-01,-4.6988e-01,4.4653e+00,6.9634e+00,2.4139e+01
6.0000e+01,1.0000e+00,1.0638e+01,-1.7131e+05,-1.7131e+05,-1.1988e-01,-1.7131e+05,1.1850e-01,7.0276e+00,1.5952e+05,1.4009e+03,-4.2924e-01,-7.6973e-01,4.5964e+00,5.5964e+00,2.5027e+01
6.1000e+01,2.0000e+00,1.0777e+01,-1.7122e+05,-1.7123e+05,-1.2188e-01,-1.7123e+05,1.1851e-01,7.0296e+00,1.5940e+05,1.4060e+03,-3.9198e-02,-1.9608e-01,4.1147e+00,3.9262e+00,2.2764e+01
6.2000e+01,1.0000e+00,1.0935e+01,-1.7116e+05,-1.7117e+05,-1.2388e-01,-1.7117e+05,1.1853e-01,7.0316e+00,1.5931e+05,1.4089e+03,-1.8773e-01,-3.7212e-01,4.6295e+00,6.4844e-01,2.5302e+01
6.3000e+01,1.0000e+00,1.1092e+01,-1.7104e+05,-1.7105e+05,-1.2587e-01,-1.7105e+05,1.1855e-01,7.0336e+00,1.5925e+05,1.4114e+03,1.9746e-01,-9.4270e-01,4.2732e+00,1.4005e+00,2.4638e+01
6.4000e+01,1.0000e+00,1.1248e+01,-1.7098e+05,-1.7099e+05,-1.2787e-01,-1.7099e+05,1.1856e-01,7.0356e+00,1.5914e+05,1.4141e+03,1.6742e-01,-8.3153e-01,4.5343e+00,5.6519e+00,2.4533e+01
6.5000e+01,1.0000e+00,1.1404e+01,-1.7072e+05,-1.7072e+05,-1.2987e-01,-1.7072e+05,1.1858e-01,7.0376e+00,1.5908e+05,1.4164e+03,-7.0506e-02,-8.7934e-01,4.9999e+00,7.9793e+00,2.6168e+01
6.6000e+01,2.0000e+00,1.1538e+01,-1.7067e+05,-1.7068e+05,-1.3187e-01,-1.7068e+05,1.1860e-01,7.0396e+00,1.5881e+05,1.4214e+03,-2.1515e-02,-3.4412e-01,4.0773e+00,1.0180e-01,2.3804e+01
6.7000e+01,1.0000e+00,1.1693e+01,-1.7061e+05,-1.7062e+05,-1.3387e-01,-1.7062e+05,1.1861e-01,7.0416e+00,1.5876e+05,1.4239e+03,-2.1146e-01,-8.6311e-01,4.8161e+00,2.2924e+00,2.6371e+01
6.8000e+01,1.0000e+00,1.1847e+01,-1.7057e+05,-1.7058e+05,-1.3586e-01,-1.7058e+05,1.1863e-01,7.0436e+00,1.5871e+05,1.4264e+03,-2.1959e-01,-5.9849e-01,4.7004e+00,2.0344e+00,2.5984e+01
6.9000e+01,1.0000e+00,1.2000e+01,-1.7054e+05,-1.7055e+05,-1.3786e-01,-1.7055e+05,1.1865e-01,7.0456e+00,1.5866e+05,1.4290e+03,-2.2098e-02,-8.3405e-01,4.4965e+00,8.5498e-01,2.5541e+01
7.0000e+01,1.0000e+00,1.2153e+01,-1.7053e+05,-1.7054e+05,-1.3986e-01,-1.7054e+05,1.1866e-01,7.0475e+00,1.5864e+05,1.4315e+03,-1.6825e-01,-6.1933e-01,4.3304e+00,5.7245e+00,2.4130e+01
7.1000e+01,2.0000e+00,1.2284e+01,-1.7035e+05,-1.7035e+05,-1.4186e-01,-1.7035e+05,1.1868e-01,7.0496e+00,1.5863e+05,1.4366e+03,1.8435e-01,-4.4654e-01,4.0724e+00,4.4636e-01,2.3967e+01
7.2000e+01,2.0000e+00,1.2414e+01,-1.7031e+05,-1.7032e+05,-1.4386e-01,-1.7032e+05,1.1870e-01,7.0516e+00,1.5844e+05,1.4413e+03,-1.5097e-01,-8.4326e-01,4.6663e+00,5.8011e+00,2.5357e+01
7.3000e+01,1.0000e+00,1.2565e+01,-1.7025e+05,-1.7026e+05,-1.4585e-01,-1.7026e+05,1.1871e-01,7.0536e+00,1.5840e+05,1.4438e+03,2.3455e-02,-7.4170e-01,4.6632e+00,4.3056e+00,2.5348e+01
7.4000e+01,1.0000e+00,1.2715e+01,-1.7023e+05,-1.7024e+05,-1.4785e-01,-1.7024e+05,1.1873e-01,7.0556e+00,1.5835e+05,1.4463e+03,-4.8047e-01,-8.8211e-01,4.3175e+00,1.1939e+00,2.5417e+01
7.5000e+01,1.0000e+00,1.2864e+01,-1.7016e+05,-1.7017e+05,-1.4985e-01,-1.7017e+05,1.1875e-01,7.0576e+00,1.5832e+05,1.4485e+03,-3.7896e-02,-7.8071e-01,4.4901e+00,5.2181e+00,2.4838e+01
7.6000e+01,2.0000e+00,1.2991e+01,-1.7010e+05,-1.7010e+05,-1.5185e-01,-1.7010e+05,1.1876e-01,7.0596e+00,1.5825e+05,1.4532e+03,4.6958e-02,-5.7503e-01,3.9025e+00,4.7453e+00,2.2822e+01
7.7000e+01,1.0000e+00,1.3140e+01,-1.7001e+05,-1.7002e+05,-1.5385e-01,-1.7002e+05,1.1878e-01,7.0616e+00,1.5819e+05,1.4555e+03,-8.2124e-02,-5.4473e-01,4.7784e+00,6.0018e+00,2.5557e+01
7.8000e+01,1.0000e+00,1.3288e+01,-1.6982e+05,-1.6982e+05,-1.5584e-01,-1.6982e+05,1.1880e-01,7.0636e+00,1.5810e+05,1.4582e+03,-4.7814e-01,-1.1933e-01,4.6467e+00,8.1482e-01,2.5596e+01
7.9000e+01,1.0000e+00,1.3435e+01,-1.6959e+05,-1.6960e+05,-1.5784e-01,-1.6960e+05,1.1882e-01,7.0656e+00,1.5791e+05,1.4608e+03,1.9197e-01,-8.2988e-01,3.8735e+00,6.9714e+00,2.2776e+01
8.0000e+01,1.0000e+00,1.3582e+01,-1.6950e+05,-1.6951e+05,-1.5984e-01,-1.6951e+05,1.1883e-01,7.0676e+00,1.5769e+05,1.4630e+03,-5.2270e-02,-3.7153e-01,4.9306e+00,1.4929e+00,2.6800e+01
8.1000e+01,1.0000e+00,1.3729e+01,-1.6948e+05,-1.6949e+05,-1.6184e-01,-1.6949e+05,1.1885e-01,7.0696e+00,1.5760e+05,1.4656e+03,-2.9640e-01,-9.6557e-01,3.5083e+00,4.2096e+00,2.2252e+01
8.2000e+01,2.0000e+00,1.3851e+01,-1.6931e+05,-1.6932e+05,-1.6384e-01,-1.6932e+05,1.1887e-01,7.0716e+00,1.5758e+05,1.4703e+03,-2.7730e-01,-6.2806e-01,4.3108e+00,7.2190e+00,2.4564e+01
8.3000e+01,1.0000e+00,1.3997e+01,-1.6921e+05,-1.6922e+05,-1.6583e-01,-1.6922e+05,1.1888e-01,7.0736e+00,1.5740e+05,1.4728e+03,-2.5533e-02,-1.7125e-01,3.8524e+00,2.7503e+00,2.3006e+01
8.4000e+01,1.0000e+00,1.4141e+01,-1.6910e+05,-1.6911e+05,-1.6783e-01,-1.6911e+05,1.1890e-01,7.0756e+00,1.5731e+05,1.4756e+03,-1.5846e-01,-8.4434e-01,4.9838e+00,7.1286e+00,2.6822e+01
8.5000e+01,2.0000e+00,1.4262e+01,-1.6904e+05,-1.6905e+05,-1.6983e-01,-1.6905e+05,1.1892e-01,7.0776e+00,1.5719e+05,1.4806e+03,-3.7578e-01,-4.5523e-01,4.5375e+00,5.7233e+00,2.5338e+01
8.6000e+01,1.0000e+00,1.4405e+01,-1.6899e+05,-1.6899e+05,-1.7183e-01,-1.6899e+05,1.1893e-01,7.0796e+00,1.5713e+05,1.4832e+03,1.1240e-01,-7.7068e-01,3.6605e+00,4.6473e+00,2.2476e+01
8.7000e+01,1.0000e+00,1.4548e+01,-1.6898e+05,-1.6898e+05,-1.7383e-01,-1.6898e+05,1.1894e-01,7.0808e+00,1.5708e+05,1.4856e+03,-3.2918e-02,-5.0632e-01,4.3622e+00,5.7256e+00,2.4663e+01
8.8000e+01,1.0000e+00,1.4691e+01,-1.6895e+05,-1.6896e+05,-1.7582e-01,-1.6896e+05,1.1897e-01,7.0836e+00,1.5707e+05,1.4884e+03,-7.4689e-02,-1.8166e-01,4.7559e+00,1.6239e+00,2.6277e+01
8.9000e+01,1.0000e+00,1.4833e+01,-1.6893e+05,-1.6894e+05,-1.7782e-01,-1.6894e+05,1.1898e-01,7.0856e+00,1.5705e+05,1.4906e+03,-3.2009e-01,-8.7247e-01,4.5824e+00,7.2896e+00,2.5773e+01
9.0000e+01,1.0000e+00,1.4975e+01,-1.6886e+05,-1.6886e+05,-1.7982e-01,-1.6886e+05,1.1900e-01,7.0876e+00,1.5702e+05,1.4928e+03,-2.3366e-01,-4.4259e-01,3.5968e+00,6.2744e+00,2.2032e+01
9.1000e+01,1.0000e+00,1.5116e+01,-1.6875e+05,-1.6876e+05,-1.8182e-01,-1.6876e+05,1.1902e-01,7.0896e+00,1.5695e+05,1.4956e+03,-4.7672e-01,-6.3676e-01,3.9229e+00,3.8570e+00,2.4067e+01
9.2000e+01,1.0000e+00,1.5257e+01,-1.6869e+05,-1.6870e+05,-1.8382e-01,-1.6870e+05,1.1903e-01,7.0916e+00,1.6060e+05,1.4981e+03,-2.1958e-01,-5.8378e-01,4.5103e+00,6.1101e+00,2.5289e+01
9.3000e+01,2.0000e+00,1.5372e+01,-1.6868e+05,-1.6869e+05,-1.8581e-01,-1.6869e+05,1.1905e-01,7.0935e+00,1.6054e+05,1.5032e+03,6.8105e-02,-1.1650e-02,4.2056e+00,2.8175e+00,2.4012e+01
9.4000e+01,1.0000e+00,1.5512e+01,-1.6851e+05,-1.6851e+05,-1.8781e-01,-1.6851e+05,1.1907e-01,7.0956e+00,1.6053e+05,1.5054e+03,-1.5283e-01,-1.5281e-01,3.7121e+00,3.0061e+00,2.2828e+01
9.5000e+01,2.0000e+00,1.5625e+01,-1.6839e+05,-1.6839e+05,-1.8981e-01,-1.6839e+05,1.1908e-01,7.0976e+00,1.6036e+05,1.5105e+03,3.4300e-02,-9.6611e-01,4.3121e+00,5.7175e+00,2.4961e+01
9.6000e+01,2.0000e+00,1.5738e+01,-1.6838e+05,-1.6838e+05,-1.9181e-01,-1.6838e+05,1.1908e-01,7.0975e+00,1.6024e+05,1.5156e+03,-3.8762e-01,-2.5394e-01,4.3240e+00,5.1064e+00,2.4630e+01
9.7000e+01,1.0000e+00,1.5876e+01,-1.6834e+05,-1.6834e+05,-1.9381e-01,-1.6834e+05,1.1912e-01,7.1016e+00,1.6023e+05,1.5183e+03,8.6858e-02,-2.3840e-01,4.6576e+00,5.3031e+00,2.5410e+01
9.8000e+01,2.0000e+00,1.5987e+01,-1.6826e+05,-1.6827e+05,-1.9580e-01,-1.6827e+05,1.1913e-01,7.1036e+00,1.6018e+05,1.5233e+03,-4.7901e-01,-1.3641e-01,4.9945e+00,2.6699e+00,2.7102e+01
9.9000e+01,1.0000e+00,1.6124e+01,-1.6825e+05,-1.6825e+05,-1.9780e-01,-1.6825e+05,1.1915e-01,7.1055e+00,1.6011e+05,1.5258e+03,-1.4932e-01,-6.6130e-01,4.6813e+00,7.5070e+00,2.6028e+01
1.0000e+02,1.0000e+00,1.6260e+01,-1.6824e+05,-1.6825e+05,-1.9980e-01,-1.6825e+05,1.1644e-01,6.7864e+00,1.6010e+05,1.5283e+03,-4.7908e-01,-4.2670e-01,4.2226e+00,3.4220e+00,2.5152e+01
1.0100e+02,1.0000e+00,1.6396e+01,-1.6807e+05,-1.6807e+05,-2.0180e-01,-1.6807e+05,1.1918e-01,7.1096e+00,1.6009e+05,1.5308e+03,1.2123e-01,-3.8275e-01,4.8785e+00,2.4658e+00,2.7074e+01
1.0200e+02,2.0000e+00,1.6505e+01,-1.6802e+05,-1.6803e+05,-2.0380e-01,-1.6803e+05,1.1920e-01,7.1116e+00,1.5992e+05,1.5358e+03,-1.8285e-01,-6.6514e-02,4.9759e+00,4.4279e+00,2.6381e+01
1.0300e+02,1.0000e+00,1.6640e+01,-1.6790e+05,-1.6791e+05,-2.0579e-01,-1.6791e+05,1.1922e-01,7.1135e+00,1.5987e+05,1.5383e+03,2.1212e-01,-2.4784e-01,3.5611e+00,1.7462e+00,2.3007e+01
1.0400e+02,1.0000e+00,1.6774e+01,-1.6790e+05,-1.6791e+05,-2.0779e-01,-1.6791e+05,1.1379e-01,6.4810e+00,1.5975e+05,1.5408e+03,-1.7332e-01,-4.4717e-01,4.1396e+00,1.3838e+00,2.5497e+01
