niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.1000e+01,1.0000e+00,1.0880e+00,-2.0952e+05,-2.0953e+05,-1.0995e-02,-2.0953e+05,8.7224e-02,7.6119e+00,1.8747e+05,2.8525e+01,-2.2942e-01,-1.2165e+00,-2.9900e+00,-3.8100e-01,7.7545e-01,1.6333e+00,3.9624e+00,2.3072e+01
1.2000e+01,1.0000e+00,1.1858e+00,-2.0950e+05,-2.0951e+05,-1.1994e-02,-2.0951e+05,8.7230e-02,7.6129e+00,1.8742e+05,3.1080e+01,4.8418e-01,-1.0842e+00,-1.6065e+00,-5.2893e-01,-5.3832e-02,6.7994e-01,3.9286e+00,2.2576e+01
1.3000e+01,1.0000e+00,1.2833e+00,-2.0944e+05,-2.0945e+05,-1.2994e-02,-2.0945e+05,8.7236e-02,7.6139e+00,1.8740e+05,3.3628e+01,9.6422e-02,-1.1342e+00,-2.4146e+00,-1.9107e+00,5.3321e-01,2.6267e+00,3.9024e+00,2.2835e+01
1.4000e+01,1.0000e+00,1.3807e+00,-2.0940e+05,-2.0941e+05,-1.3993e-02,-2.0941e+05,8.7242e-02,7.6149e+00,1.8734e+05,3.6624e+01,3.3822e-01,-1.7740e+00,-2.0130e+00,2.5131e-01,6.7573e-01,9.1804e-01,3.9290e+00,2.2752e+01
1.5000e+01,1.0000e+00,1.4778e+00,-2.0935e+05,-2.0935e+05,-1.4993e-02,-2.0935e+05,8.7247e-02,7.6159e+00,1.8730e+05,3.9179e+01,-3.6253e-01,-9.5638e-01,-1.8095e+00,-1.3206e+00,4.6055e-01,2.3037e+00,3.7753e+00,2.2643e+01
1.6000e+01,1.0000e+00,1.5748e+00,-2.0930e+05,-2.0931e+05,-1.5992e-02,-2.0931e+05,8.7253e-02,7.6169e+00,1.8724e+05,4.1740e+01,-1.2539e-01,-1.9054e+00,-2.1634e+00,-3.6579e-01,4.8543e-01,7.0154e-01,3.6334e+00,2.2172e+01
1.7000e+01,1.0000e+00,1.6716e+00,-2.0912e+05,-2.0912e+05,-1.6992e-02,-2.0912e+05,8.7259e-02,7.6179e+00,1.8720e+05,4.4290e+01,-1.0944e-01,-7.7647e-01,-8.0167e-01,1.3644e-01,-1.1872e+00,5.1175e-01,3.9273e+00,2.2867e+01
1.8000e+01,1.0000e+00,1.7682e+00,-2.0911e+05,-2.0911e+05,-1.7991e-02,-2.0911e+05,8.7262e-02,7.6184e+00,1.8701e+05,4.6850e+01,-2.5763e-02,-1.9234e+00,-2.5465e+00,-8.5320e-01,5.4966e-02,1.1316e+00,3.6252e+00,2.2196e+01
1.9000e+01,1.0000e+00,1.8646e+00,-2.0894e+05,-2.0895e+05,-1.8991e-02,-2.0895e+05,8.7270e-02,7.6199e+00,1.8700e+05,4.9392e+01,4.9438e-01,-1.1494e+00,-1.0819e+00,-1.9372e+00,-1.0124e+00,1.0421e+00,3.8630e+00,2.2622e+01
2.0000e+01,1.0000e+00,1.9608e+00,-2.0891e+05,-2.0892e+05,-1.9990e-02,-2.0892e+05,8.7276e-02,7.6209e+00,1.8683e+05,5.2051e+01,7.5362e-02,-9.1955e-01,-1.3992e+00,5.6167e-03,-5.0255e-01,2.0687e+00,3.9560e+00,2.3076e+01
2.1000e+01,1.0000e+00,2.0568e+00,-2.0873e+05,-2.0874e+05,-2.0990e-02,-2.0874e+05,8.7282e-02,7.6219e+00,1.8681e+05,5.4203e+01,4.6911e-01,-8.7605e-01,-9.0394e-01,-1.9441e+00,6.5122e-01,2.0441e+00,3.8798e+00,2.2688e+01
2.2000e+01,1.0000e+00,2.1526e+00,-2.0868e+05,-2.0869e+05,-2.1989e-02,-2.0869e+05,8.7287e-02,7.6229e+00,1.8663e+05,5.6776e+01,3.9189e-01,-7.8447e-01,-8.2553e-01,2.2919e-01,4.3263e-02,9.9437e-01,3.7722e+00,2.2304e+01
2.3000e+01,1.0000e+00,2.2483e+00,-2.0867e+05,-2.0868e+05,-2.2989e-02,-2.0868e+05,8.7287e-02,7.6228e+00,1.8657e+05,5.9357e+01,-2.0236e-01,-1.5826e+00,-1.6308e+00,-5.8440e-01,-1.0645e+00,6.8829e-01,3.8529e+00,2.3145e+01
2.4000e+01,1.0000e+00,2.3438e+00,-2.0863e+05,-2.0864e+05,-2.3988e-02,-2.0864e+05,8.7299e-02,7.6249e+00,1.8656e+05,6.1935e+01,-2.3510e-01,-5.9412e-01,-9.0663e-01,-1.5993e+00,7.8381e-01,3.0741e-01,3.8302e+00,2.2767e+01
2.5000e+01,1.0000e+00,2.4390e+00,-2.0861e+05,-2.0862e+05,-2.4988e-02,-2.0862e+05,8.7305e-02,7.6259e+00,1.8653e+05,6.4493e+01,1.6600e-01,-1.2064e+00,-2.1011e+00,-6.7724e-01,1.7606e-02,5.2799e-01,3.8155e+00,2.2827e+01
2.6000e+01,1.0000e+00,2.5341e+00,-2.0853e+05,-2.0854e+05,-2.5987e-02,-2.0854e+05,8.7310e-02,7.6269e+00,1.8651e+05,6.7045e+01,4.0321e-01,-8.8113e-01,-2.3646e+00,-2.1417e+00,2.1847e-01,2.1560e+00,3.7927e+00,2.2656e+01
2.7000e+01,1.0000e+00,2.6290e+00,-2.0842e+05,-2.0843e+05,-2.6987e-02,-2.0843e+05,8.7316e-02,7.6279e+00,1.8643e+05,7.0049e+01,-3.9205e-01,-1.5916e+00,-2.0646e+00,-2.1600e+00,3.3638e-01,3.3431e-01,3.9665e+00,2.3709e+01
2.8000e+01,1.0000e+00,2.7237e+00,-2.0839e+05,-2.0840e+05,-2.7986e-02,-2.0840e+05,8.7322e-02,7.6289e+00,1.8632e+05,7.2649e+01,3.5482e-02,-1.3328e+00,-3.1805e+00,-6.5012e-01,9.7734e-01,2.6346e+00,3.8013e+00,2.3108e+01
2.9000e+01,1.0000e+00,2.8183e+00,-2.0838e+05,-2.0839e+05,-2.8986e-02,-2.0839e+05,8.7327e-02,7.6298e+00,1.8629e+05,7.5617e+01,-4.4130e-01,-1.7828e+00,-2.6830e+00,-7.9653e-02,2.0941e-01,1.8356e+00,3.6409e+00,2.2758e+01
3.0000e+01,1.0000e+00,2.9126e+00,-2.0828e+05,-2.0829e+05,-2.9985e-02,-2.0829e+05,8.7333e-02,7.6309e+00,1.8628e+05,7.8214e+01,2.9065e-01,-1.2359e+00,-1.5674e+00,-8.1583e-01,-1.2190e+00,1.6353e+00,3.5252e+00,2.2025e+01
3.1000e+01,1.0000e+00,3.0068e+00,-2.0806e+05,-2.0807e+05,-3.0985e-02,-2.0807e+05,8.7339e-02,7.6319e+00,1.8618e+05,8.0735e+01,5.9448e-02,-1.8590e+00,-1.2597e+00,-8.8779e-01,-9.5930e-01,1.8320e+00,3.8090e+00,2.3189e+01
3.2000e+01,1.0000e+00,3.1008e+00,-2.0780e+05,-2.0781e+05,-3.1984e-02,-2.0781e+05,8.7345e-02,7.6329e+00,1.8596e+05,8.3058e+01,-2.1203e-01,-1.4597e+00,-3.0872e+00,1.7384e-01,-7.0780e-01,2.6059e+00,3.2920e+00,2.2039e+01
3.3000e+01,1.0000e+00,3.1946e+00,-2.0773e+05,-2.0774e+05,-3.2984e-02,-2.0774e+05,8.7350e-02,7.6339e+00,1.8570e+05,8.5214e+01,1.9715e-01,-1.7141e+00,-2.1976e+00,-1.8867e+00,6.8237e-02,2.6882e+00,3.5377e+00,2.2707e+01
3.4000e+01,1.0000e+00,3.2882e+00,-2.0751e+05,-2.0752e+05,-3.3983e-02,-2.0752e+05,8.7356e-02,7.6349e+00,1.8563e+05,8.8187e+01,2.7746e-01,-7.6928e-01,-1.7013e+00,-7.8423e-02,6.1019e-01,2.3882e+00,3.5412e+00,2.2383e+01
3.5000e+01,1.0000e+00,3.3816e+00,-2.0750e+05,-2.0751e+05,-3.4983e-02,-2.0751e+05,8.7336e-02,7.6314e+00,1.8541e+05,9.0741e+01,-2.0388e-01,-1.1591e+00,-8.6400e-01,-1.6025e+00,-1.0849e+00,6.5651e-01,3.9517e+00,2.3901e+01
3.6000e+01,1.0000e+00,3.4749e+00,-2.0743e+05,-2.0744e+05,-3.5982e-02,-2.0744e+05,8.7367e-02,7.6369e+00,1.8540e+05,9.2889e+01,4.9783e-01,-1.3983e+00,-1.0274e+00,-7.4225e-01,9.4845e-01,2.4291e+00,3.4244e+00,2.2191e+01
3.7000e+01,1.0000e+00,3.5680e+00,-2.0736e+05,-2.0737e+05,-3.6982e-02,-2.0737e+05,8.7373e-02,7.6379e+00,1.8533e+05,9.5413e+01,-3.5996e-01,-9.8355e-01,-2.1692e+00,-1.2625e+00,-7.6698e-01,1.9922e+00,3.6870e+00,2.3253e+01
3.8000e+01,1.0000e+00,3.6609e+00,-2.0736e+05,-2.0737e+05,-3.7981e-02,-2.0737e+05,8.3106e-02,6.9101e+00,1.8526e+05,9.7988e+01,1.1614e-01,-1.6711e+00,-1.0545e+00,-5.4543e-01,-2.5214e-01,8.0109e-01,3.5607e+00,2.2591e+01
3.9000e+01,1.0000e+00,3.7536e+00,-2.0727e+05,-2.0728e+05,-3.8981e-02,-2.0728e+05,8.7385e-02,7.6399e+00,1.8526e+05,1.0027e+02,2.1280e-01,-1.2782e+00,-2.0709e+00,2.5823e-01,-1.2701e+00,8.1792e-01,3.8423e+00,2.3493e+01
4.0000e+01,1.0000e+00,3.8462e+00,-2.0719e+05,-2.0720e+05,-3.9980e-02,-2.0720e+05,8.7390e-02,7.6409e+00,1.8517e+05,1.0288e+02,-1.1373e-02,-1.3926e+00,-2.2464e+00,-4.9334e-01,-7.0175e-01,2.2627e+00,3.8108e+00,2.3687e+01
4.1000e+01,1.0000e+00,3.9385e+00,-2.0718e+05,-2.0719e+05,-4.0980e-02,-2.0719e+05,8.6719e-02,7.5240e+00,1.8509e+05,1.0544e+02,9.7873e-03,-6.7731e-01,-1.1482e+00,-5.4878e-01,-8.3830e-01,5.1648e-01,3.6710e+00,2.2888e+01
4.2000e+01,1.0000e+00,4.0307e+00,-2.0717e+05,-2.0717e+05,-4.1979e-02,-2.0717e+05,8.7402e-02,7.6429e+00,1.8508e+05,1.0766e+02,2.1793e-01,-1.9131e+00,-1.9868e+00,2.8881e-01,-1.0903e+00,1.7881e+00,3.6055e+00,2.2853e+01
4.3000e+01,1.0000e+00,4.1227e+00,-2.0714e+05,-2.0715e+05,-4.2979e-02,-2.0715e+05,8.7407e-02,7.6439e+00,1.8506e+05,1.1023e+02,-4.3758e-01,-1.6110e+00,-1.9053e+00,-9.3286e-01,8.9649e-01,3.5417e-01,3.8676e+00,2.4041e+01
4.4000e+01,1.0000e+00,4.2146e+00,-2.0708e+05,-2.0708e+05,-4.3978e-02,-2.0708e+05,8.7413e-02,7.6449e+00,1.8504e+05,1.1321e+02,-1.1701e-01,-1.0129e+00,-1.0327e+00,-7.3341e-01,-3.6455e-01,8.6156e-01,3.6394e+00,2.3040e+01
4.5000e+01,2.0000e+00,4.3021e+00,-2.0705e+05,-2.0705e+05,-4.4978e-02,-2.0705e+05,8.7419e-02,7.6459e+00,1.8497e+05,1.1831e+02,-1.1521e-03,-1.0659e+00,-3.0497e+00,-1.2557e-02,3.2716e-01,1.9264e+00,3.9231e+00,2.3966e+01
4.6000e+01,1.0000e+00,4.3935e+00,-2.0703e+05,-2.0704e+05,-4.5977e-02,-2.0704e+05,8.7423e-02,7.6466e+00,1.8494e+05,1.2088e+02,-3.7248e-01,-1.8307e+00,-1.4097e+00,-1.5667e+00,8.1927e-01,1.0369e+00,3.6613e+00,2.3419e+01
4.7000e+01,1.0000e+00,4.4847e+00,-2.0669e+05,-2.0669e+05,-4.6977e-02,-2.0669e+05,8.7430e-02,7.6479e+00,1.8493e+05,1.2305e+02,-4.1348e-01,-8.7048e-01,-1.3801e+00,-1.3763e+00,6.7864e-01,1.5520e+00,3.5576e+00,2.3116e+01
4.8000e+01,1.0000e+00,4.5758e+00,-2.0664e+05,-2.0665e+05,-4.7976e-02,-2.0665e+05,8.7436e-02,7.6489e+00,1.8458e+05,1.2602e+02,-2.9497e-01,-1.6479e+00,-1.7433e+00,-5.9392e-01,1.0220e+00,6.5641e-01,3.4761e+00,2.2932e+01
4.9000e+01,1.0000e+00,4.6667e+00,-2.0662e+05,-2.0663e+05,-4.8976e-02,-2.0663e+05,8.7442e-02,7.6499e+00,1.8454e+05,1.2899e+02,-2.8477e-01,-1.9724e+00,-1.0783e+00,-1.8871e+00,-8.0448e-01,2.6968e+00,3.5459e+00,2.3470e+01
5.0000e+01,1.0000e+00,4.7574e+00,-2.0658e+05,-2.0659e+05,-4.9975e-02,-2.0659e+05,8.7447e-02,7.6509e+00,1.8452e+05,1.3159e+02,-3.6969e-01,-1.5571e+00,-7.4407e-01,-1.3376e+00,-1.2821e+00,1.9654e+00,3.8261e+00,2.4160e+01
5.1000e+01,1.0000e+00,4.8479e+00,-2.0656e+05,-2.0657e+05,-5.0975e-02,-2.0657e+05,8.7453e-02,7.6519e+00,1.8447e+05,1.3411e+02,-2.3099e-01,-1.1973e+00,-1.0953e+00,-6.8556e-01,-5.1584e-01,1.5622e+00,3.2771e+00,2.2120e+01
5.2000e+01,1.0000e+00,4.9383e+00,-2.0648e+05,-2.0649e+05,-5.1974e-02,-2.0649e+05,8.7459e-02,7.6529e+00,1.8446e+05,1.3668e+02,-1.0601e-01,-1.3151e+00,-1.5638e+00,-9.7539e-01,5.1580e-01,2.3307e+00,3.5157e+00,2.3188e+01
5.3000e+01,1.0000e+00,5.0285e+00,-2.0648e+05,-2.0648e+05,-5.2974e-02,-2.0648e+05,8.7402e-02,7.6430e+00,1.8438e+05,1.3922e+02,3.4292e-01,-1.0077e+00,-1.6926e+00,3.0451e-01,2.3091e-01,7.5427e-01,3.7724e+00,2.3571e+01
5.4000e+01,1.0000e+00,5.1185e+00,-2.0634e+05,-2.0635e+05,-5.3973e-02,-2.0635e+05,8.7470e-02,7.6549e+00,1.8437e+05,1.4134e+02,-8.0770e-02,-1.1470e+00,-3.1315e+00,3.2399e-01,1.1286e-01,2.1643e+00,3.8045e+00,2.4050e+01
5.5000e+01,1.0000e+00,5.2083e+00,-2.0631e+05,-2.0632e+05,-5.4973e-02,-2.0632e+05,8.7476e-02,7.6559e+00,1.8424e+05,1.4365e+02,1.2734e-01,-1.6075e+00,-1.7794e+00,-7.7784e-01,-9.3380e-01,1.8583e+00,3.8342e+00,2.4141e+01
5.6000e+01,1.0000e+00,5.2980e+00,-2.0616e+05,-2.0617e+05,-5.5972e-02,-2.0617e+05,8.7482e-02,7.6569e+00,1.8421e+05,1.4620e+02,3.4541e-01,-1.9560e+00,-1.4833e+00,-1.1163e-01,-6.9409e-01,1.4773e+00,3.9284e+00,2.4355e+01
5.7000e+01,1.0000e+00,5.3875e+00,-2.0607e+05,-2.0607e+05,-5.6972e-02,-2.0607e+05,8.7487e-02,7.6579e+00,1.8406e+05,1.4836e+02,-2.9183e-02,-1.4359e+00,-1.7107e+00,-1.3457e+00,-1.2933e+00,9.4179e-01,3.4556e+00,2.3017e+01
5.8000e+01,1.0000e+00,5.4769e+00,-2.0606e+05,-2.0607e+05,-5.7971e-02,-2.0607e+05,8.7429e-02,7.6477e+00,1.8396e+05,1.5091e+02,-4.9212e-01,-1.0616e+00,-1.7938e+00,-1.5771e+00,2.7959e-01,2.6614e+00,3.1867e+00,2.2781e+01
5.9000e+01,1.0000e+00,5.5660e+00,-2.0604e+05,-2.0604e+05,-5.8971e-02,-2.0604e+05,8.7499e-02,7.6599e+00,1.8396e+05,1.5347e+02,-2.1743e-01,-7.7605e-01,-7.7652e-01,-2.1364e+00,-1.1557e+00,1.6837e+00,3.4332e+00,2.2760e+01
6.0000e+01,1.0000e+00,5.6550e+00,-2.0593e+05,-2.0594e+05,-5.9970e-02,-2.0594e+05,8.7505e-02,7.6609e+00,1.8393e+05,1.5607e+02,-3.5514e-02,-1.0320e+00,-1.8343e+00,-1.9880e+00,4.7541e-01,7.0417e-01,3.3789e+00,2.2742e+01
6.1000e+01,1.0000e+00,5.7439e+00,-2.0593e+05,-2.0593e+05,-6.0970e-02,-2.0593e+05,8.7468e-02,7.6544e+00,1.8383e+05,1.5861e+02,-4.3878e-01,-1.9653e+00,-1.9673e+00,-1.4986e+00,-3.2139e-01,2.6496e+00,3.4706e+00,2.3705e+01
6.2000e+01,1.0000e+00,5.8325e+00,-2.0591e+05,-2.0592e+05,-6.1969e-02,-2.0592e+05,8.7515e-02,7.6628e+00,1.8382e+05,1.6075e+02,2.5635e-01,-1.3092e+00,-2.7301e+00,-2.0111e+00,-1.1721e+00,2.6767e+00,3.4938e+00,2.3473e+01
6.3000e+01,1.0000e+00,5.9211e+00,-2.0589e+05,-2.0589e+05,-6.2969e-02,-2.0589e+05,8.7522e-02,7.6639e+00,1.8381e+05,1.6290e+02,-4.0013e-01,-1.8273e+00,-2.6798e+00,-1.9023e+00,1.9103e-01,4.7006e-01,3.8110e+00,2.4552e+01
6.4000e+01,1.0000e+00,6.0094e+00,-2.0586e+05,-2.0587e+05,-6.3968e-02,-2.0587e+05,8.7527e-02,7.6649e+00,1.8378e+05,1.6544e+02,8.2520e-03,-1.2863e+00,-1.0890e+00,-1.5988e+00,9.7839e-01,8.7734e-01,3.7044e+00,2.3917e+01
6.5000e+01,1.0000e+00,6.0976e+00,-2.0583e+05,-2.0584e+05,-6.4968e-02,-2.0584e+05,8.7533e-02,7.6659e+00,1.8376e+05,1.6839e+02,-8.1160e-02,-1.1661e+00,-2.2722e+00,-1.7151e+00,-1.8942e-01,1.3230e+00,3.7255e+00,2.4090e+01
6.6000e+01,1.0000e+00,6.1856e+00,-2.0583e+05,-2.0584e+05,-6.5967e-02,-2.0584e+05,8.1937e-02,6.7171e+00,1.8373e+05,1.7133e+02,2.4241e-01,-1.4991e+00,-1.7016e+00,-1.9450e+00,-1.0013e-01,1.8629e+00,3.4133e+00,2.2972e+01
6.7000e+01,1.0000e+00,6.2734e+00,-2.0580e+05,-2.0580e+05,-6.6967e-02,-2.0580e+05,8.7544e-02,7.6679e+00,1.8373e+05,1.7430e+02,4.2661e-01,-1.4660e+00,-1.8144e+00,-6.2077e-01,9.5674e-01,1.0678e+00,3.8123e+00,2.4193e+01
6.8000e+01,1.0000e+00,6.3611e+00,-2.0577e+05,-2.0578e+05,-6.7966e-02,-2.0578e+05,8.7550e-02,7.6689e+00,1.8369e+05,1.7687e+02,3.5260e-01,-1.1031e+00,-1.5012e+00,-8.2215e-01,7.8842e-01,3.4628e-01,3.4341e+00,2.2871e+01
6.9000e+01,1.0000e+00,6.4486e+00,-2.0576e+05,-2.0576e+05,-6.8966e-02,-2.0576e+05,8.7556e-02,7.6699e+00,1.8367e+05,1.7939e+02,-3.8386e-01,-1.7040e+00,-1.2876e+00,-1.0254e+00,-6.6253e-01,1.1348e+00,3.3845e+00,2.3083e+01
7.0000e+01,2.0000e+00,6.5299e+00,-2.0574e+05,-2.0574e+05,-6.9965e-02,-2.0574e+05,8.7562e-02,7.6709e+00,1.8365e+05,1.8456e+02,1.0918e-01,-1.0700e+00,-2.1320e+00,-1.6682e+00,-3.2477e-01,2.5275e+00,3.1548e+00,2.2489e+01
7.1000e+01,1.0000e+00,6.6170e+00,-2.0573e+05,-2.0574e+05,-7.0965e-02,-2.0574e+05,8.7497e-02,7.6595e+00,1.8363e+05,1.8670e+02,3.5142e-01,-1.3851e+00,-2.5823e+00,-2.7812e-01,5.4304e-01,2.1838e+00,3.8456e+00,2.4401e+01
7.2000e+01,1.0000e+00,6.7039e+00,-2.0573e+05,-2.0574e+05,-7.1964e-02,-2.0574e+05,8.2122e-02,6.7473e+00,1.8363e+05,1.8884e+02,-2.4674e-01,-6.1447e-01,-1.4907e+00,-1.1014e+00,6.6600e-01,2.0652e+00,3.3218e+00,2.2635e+01
7.3000e+01,1.0000e+00,6.7907e+00,-2.0572e+05,-2.0573e+05,-7.2964e-02,-2.0573e+05,8.7576e-02,7.6734e+00,1.8362e+05,1.9181e+02,-3.6622e-01,-6.0269e-01,-1.8806e+00,-1.5824e+00,-2.9864e-01,8.2940e-01,3.2939e+00,2.2457e+01
7.4000e+01,1.0000e+00,6.8773e+00,-2.0569e+05,-2.0570e+05,-7.3963e-02,-2.0570e+05,8.7584e-02,7.6749e+00,1.8361e+05,1.9437e+02,-4.0273e-01,-1.5486e+00,-3.0851e+00,-7.0715e-01,3.7639e-01,2.0925e+00,3.2214e+00,2.2680e+01
7.5000e+01,1.0000e+00,6.9638e+00,-2.0564e+05,-2.0565e+05,-7.4963e-02,-2.0565e+05,8.7590e-02,7.6759e+00,1.8359e+05,1.9692e+02,-4.0695e-01,-1.2291e+00,-2.7422e+00,-9.6442e-01,-7.4210e-01,2.4183e-01,3.6956e+00,2.4243e+01
7.6000e+01,1.0000e+00,7.0501e+00,-2.0563e+05,-2.0564e+05,-7.5962e-02,-2.0564e+05,8.7565e-02,7.6715e+00,1.8354e+05,1.9907e+02,-2.1719e-01,-1.6373e+00,-1.0574e+00,-1.2474e+00,7.8544e-01,2.5903e+00,3.6581e+00,2.4232e+01
7.7000e+01,2.0000e+00,7.1296e+00,-2.0557e+05,-2.0558e+05,-7.6962e-02,-2.0558e+05,8.7602e-02,7.6779e+00,1.8353e+05,2.0391e+02,3.6596e-01,-9.3191e-01,-1.5764e+00,-1.2031e+00,-9.8639e-01,2.0769e+00,3.3937e+00,2.2939e+01
7.8000e+01,1.0000e+00,7.2155e+00,-2.0555e+05,-2.0556e+05,-7.7961e-02,-2.0556e+05,8.7607e-02,7.6789e+00,1.8346e+05,2.0607e+02,-1.7906e-01,-1.3704e+00,-1.0348e+00,-5.7069e-01,3.7170e-01,1.9185e+00,3.7969e+00,2.4538e+01
7.9000e+01,1.0000e+00,7.3013e+00,-2.0551e+05,-2.0551e+05,-7.8961e-02,-2.0551e+05,8.7613e-02,7.6799e+00,1.8345e+05,2.0821e+02,-4.6886e-01,-6.4577e-01,-1.7050e+00,-8.1964e-01,2.2346e-01,6.2744e-01,3.4332e+00,2.3167e+01
8.0000e+01,2.0000e+00,7.3801e+00,-2.0550e+05,-2.0551e+05,-7.9960e-02,-2.0551e+05,8.7550e-02,7.6689e+00,1.8340e+05,2.1372e+02,-1.3895e-01,-1.0325e+00,-2.1920e+00,5.4492e-02,-1.0020e+00,5.0688e-01,3.5598e+00,2.3649e+01
8.1000e+01,1.0000e+00,7.4654e+00,-2.0548e+05,-2.0548e+05,-8.0960e-02,-2.0548e+05,8.7624e-02,7.6819e+00,1.8340e+05,2.1627e+02,2.1926e-01,-8.3843e-01,-2.1432e+00,-1.6844e+00,1.3102e-01,2.0527e+00,3.7789e+00,2.4279e+01
8.2000e+01,1.0000e+00,7.5506e+00,-2.0547e+05,-2.0548e+05,-8.1959e-02,-2.0548e+05,8.3736e-02,7.0153e+00,1.8337e+05,2.1883e+02,2.9793e-01,-1.5446e+00,-2.2395e+00,-1.0419e+00,-1.3833e+00,1.7595e+00,3.4876e+00,2.3405e+01
8.3000e+01,2.0000e+00,7.6287e+00,-2.0546e+05,-2.0547e+05,-8.2959e-02,-2.0547e+05,8.7635e-02,7.6837e+00,1.8337e+05,2.2351e+02,2.8441e-01,-1.3756e+00,-1.2369e+00,-1.9128e+00,-8.7717e-01,9.7394e-01,3.8188e+00,2.4423e+01
8.4000e+01,1.0000e+00,7.7135e+00,-2.0543e+05,-2.0543e+05,-8.3958e-02,-2.0543e+05,8.7641e-02,7.6849e+00,1.8336e+05,2.2639e+02,-4.0681e-01,-1.4470e+00,-1.3991e+00,-2.0821e+00,-5.1091e-01,1.0018e+00,3.1766e+00,2.2410e+01
8.5000e+01,2.0000e+00,7.7910e+00,-2.0538e+05,-2.0539e+05,-8.4958e-02,-2.0539e+05,8.7647e-02,7.6859e+00,1.8332e+05,2.3183e+02,-7.7731e-02,-5.5921e-01,-2.2896e+00,1.9292e-01,6.1080e-01,1.6046e+00,3.8282e+00,2.4384e+01
8.6000e+01,2.0000e+00,7.8683e+00,-2.0538e+05,-2.0538e+05,-8.5957e-02,-2.0538e+05,8.4662e-02,7.1713e+00,1.8328e+05,2.3692e+02,4.4533e-01,-5.1085e-01,-2.6673e+00,-1.7267e+00,-1.0477e+00,1.5952e+00,3.3283e+00,2.2557e+01
