nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix,tau
2.0000e+03,3.0000e+01,4.5000e+01,3.2632e+01,-2.8394e+06,-2.8395e+06,-6.1388e-01,-2.8395e+06,8.2018e-02,5.2193e+00,inf,1.8692e+01,4.3167e-01,-1.7057e+00,2.0593e+00,3.7511e+00
2.0000e+03,3.1000e+01,4.6000e+01,3.3333e+01,-2.7491e+06,-2.7491e+06,-6.3368e-01,-2.7491e+06,8.4420e-02,5.2394e+00,inf,1.9132e+01,-7.7023e-01,-7.6921e-01,2.1508e+00,1.9506e+00
2.0000e+03,3.2000e+01,4.7000e+01,3.4021e+01,-2.6862e+06,-2.6862e+06,-6.5349e-01,-2.6862e+06,8.6611e-02,5.2584e+00,inf,1.9572e+01,-7.6876e-01,-3.9679e-01,3.5655e+00,4.6108e+00
2.0000e+03,3.3000e+01,5.3000e+01,3.3010e+01,-2.6741e+06,-2.6741e+06,-6.7329e-01,-2.6741e+06,8.8888e-02,5.2785e+00,inf,2.1791e+01,3.4233e-02,-5.8377e-01,3.5937e+00,3.4621e+00
2.0000e+03,3.4000e+01,5.4000e+01,3.3654e+01,-2.6262e+06,-2.6262e+06,-6.9309e-01,-2.6262e+06,9.1108e-02,5.2987e+00,inf,2.2232e+01,-6.6649e-01,-9.2830e-01,2.0124e+00,1.4051e+00
2.0000e+03,3.5000e+01,5.7000e+01,3.3645e+01,-2.5395e+06,-2.5395e+06,-7.1289e-01,-2.5395e+06,9.3146e-02,5.3177e+00,inf,2.3576e+01,-1.3307e-01,-5.7460e-01,2.7405e+00,3.4896e+00
2.0000e+03,3.6000e+01,5.9000e+01,3.3945e+01,-2.4775e+06,-2.4775e+06,-7.3270e-01,-2.4775e+06,9.5266e-02,5.3379e+00,inf,2.4040e+01,-3.1075e-01,-9.3338e-01,2.0866e+00,3.4915e+00
2.0000e+03,3.7000e+01,6.2000e+01,3.3929e+01,-2.3178e+06,-2.3178e+06,-7.5250e-01,-2.3178e+06,9.7336e-02,5.3580e+00,inf,2.5359e+01,-4.6683e-02,-1.9982e-01,3.5583e+00,3.7932e+00
2.0000e+03,3.8000e+01,6.3000e+01,3.4513e+01,-2.2893e+06,-2.2893e+06,-7.7230e-01,-2.2893e+06,9.9256e-02,5.3770e+00,inf,2.5801e+01,3.2170e-01,-6.1573e-01,2.0859e+00,5.6687e+00
2.0000e+03,3.9000e+01,6.4000e+01,3.5088e+01,-2.0821e+06,-2.0821e+06,-7.9211e-01,-2.0821e+06,1.0124e-01,5.3972e+00,inf,2.6246e+01,2.3630e-01,-6.5434e-01,2.1749e+00,6.0957e+00
2.0000e+03,4.0000e+01,6.6000e+01,3.5345e+01,-2.0797e+06,-2.0797e+06,-8.1191e-01,-2.0797e+06,1.0319e-01,5.4173e+00,inf,2.7143e+01,3.1161e-01,-4.6283e-01,2.5225e+00,6.5076e+00
2.0000e+03,4.1000e+01,6.8000e+01,3.5593e+01,-2.0160e+06,-2.0160e+06,-8.3171e-01,-2.0160e+06,1.0506e-01,5.4369e+00,inf,2.7581e+01,1.6049e-01,-5.1047e-01,3.1730e+00,2.9429e+00
2.0000e+03,4.2000e+01,7.0000e+01,3.5833e+01,-1.9505e+06,-1.9505e+06,-8.5151e-01,-1.9505e+06,1.0689e-01,5.4565e+00,inf,2.8457e+01,-8.8005e-02,-1.7003e+00,3.4921e+00,5.6481e+00
2.0000e+03,4.3000e+01,7.8000e+01,3.4375e+01,-1.8654e+06,-1.8654e+06,-8.7132e-01,-1.8654e+06,1.0873e-01,5.4766e+00,inf,3.1107e+01,-2.3255e-01,-1.1234e+00,2.3051e+00,3.5473e+00
2.0000e+03,4.4000e+01,7.9000e+01,3.4884e+01,-1.7881e+06,-1.7881e+06,-8.9112e-01,-1.7881e+06,1.1051e-01,5.4962e+00,inf,3.1546e+01,3.7797e-01,-1.6142e+00,3.4257e+00,4.5835e+00
2.0000e+03,4.5000e+01,8.0000e+01,3.5385e+01,-1.7825e+06,-1.7825e+06,-9.1092e-01,-1.7825e+06,1.1229e-01,5.5163e+00,inf,3.1987e+01,2.3208e-02,-1.7119e-01,3.3172e+00,3.5469e+00
2.0000e+03,4.6000e+01,8.3000e+01,3.5338e+01,-1.7200e+06,-1.7200e+06,-9.3072e-01,-1.7200e+06,1.1401e-01,5.5359e+00,inf,3.3302e+01,4.8931e-01,-1.6410e+00,2.6351e+00,3.5463e+00
2.0000e+03,4.7000e+01,8.4000e+01,3.5821e+01,-1.7167e+06,-1.7167e+06,-9.5053e-01,-1.7167e+06,1.1570e-01,5.5556e+00,inf,3.3743e+01,-1.0624e+00,-1.5026e-01,2.8843e+00,6.2745e+00
2.0000e+03,4.8000e+01,8.6000e+01,3.6029e+01,-1.6998e+06,-1.6998e+06,-9.7033e-01,-1.6998e+06,1.1741e-01,5.5756e+00,inf,3.4644e+01,-1.4546e+00,-2.8989e-01,2.6127e+00,5.0703e+00
2.0000e+03,4.9000e+01,9.2000e+01,3.5211e+01,-1.6929e+06,-1.6929e+06,-9.9013e-01,-1.6929e+06,1.1905e-01,5.5953e+00,inf,3.6436e+01,-7.9651e-01,-7.3973e-01,2.7157e+00,7.0256e-01
2.0000e+03,5.0000e+01,9.3000e+01,3.5664e+01,-1.6900e+06,-1.6900e+06,-1.0099e+00,-1.6900e+06,1.2067e-01,5.6149e+00,inf,3.6880e+01,4.8041e-01,-1.2120e+00,3.4280e+00,4.0723e-01
2.0000e+03,5.1000e+01,9.7000e+01,3.5374e+01,-1.6794e+06,-1.6794e+06,-1.0297e+00,-1.6794e+06,1.2231e-01,5.6350e+00,inf,3.8230e+01,-4.2904e-01,-1.1104e+00,2.0442e+00,3.8479e+00
2.0000e+03,5.2000e+01,1.0000e+02,3.5333e+01,-1.6375e+06,-1.6375e+06,-1.0495e+00,-1.6375e+06,1.2389e-01,5.6546e+00,inf,3.9544e+01,4.2524e-01,-9.6073e-01,2.4156e+00,6.0008e+00
2.0000e+03,5.3000e+01,1.0300e+02,3.5294e+01,-1.5122e+06,-1.5122e+06,-1.0693e+00,-1.5122e+06,1.2548e-01,5.6746e+00,inf,4.0850e+01,1.0430e-01,-1.7125e+00,3.4085e+00,4.6367e+00
2.0000e+03,5.4000e+01,1.1000e+02,3.4375e+01,-1.4769e+06,-1.4769e+06,-1.0891e+00,-1.4769e+06,1.2702e-01,5.6943e+00,inf,4.3074e+01,-2.4102e-01,-6.2764e-01,2.4808e+00,5.3034e+00
2.0000e+03,5.5000e+01,1.1300e+02,3.4356e+01,-1.4330e+06,-1.4330e+06,-1.1089e+00,-1.4330e+06,1.2855e-01,5.7140e+00,inf,4.4430e+01,-4.2842e-01,-1.4571e+00,2.0689e+00,4.0167e+00
2.0000e+03,5.6000e+01,1.2100e+02,3.3333e+01,-1.4271e+06,-1.4271e+06,-1.1287e+00,-1.4271e+06,1.3008e-01,5.7340e+00,inf,4.6619e+01,3.0718e-01,-1.4448e+00,2.5133e+00,4.5976e+00
2.0000e+03,5.7000e+01,1.2400e+02,3.3333e+01,-1.4217e+06,-1.4217e+06,-1.1486e+00,-1.4217e+06,1.3157e-01,5.7537e+00,inf,4.7949e+01,2.1295e-01,-5.4441e-01,3.3847e+00,2.7788e+00
2.0000e+03,5.8000e+01,1.2600e+02,3.3523e+01,-1.4069e+06,-1.4069e+06,-1.1684e+00,-1.4069e+06,1.3306e-01,5.7737e+00,inf,4.8824e+01,-5.2529e-01,-1.4665e+00,3.2100e+00,5.0283e+00
2.0000e+03,5.9000e+01,1.2800e+02,3.3708e+01,-1.4011e+06,-1.4011e+06,-1.1882e+00,-1.4011e+06,1.3452e-01,5.7933e+00,inf,4.9706e+01,7.8516e-02,-1.8030e+00,2.8847e+00,2.0454e+00
2.0000e+03,6.0000e+01,1.3400e+02,3.3152e+01,-1.3839e+06,-1.3839e+06,-1.2080e+00,-1.3839e+06,1.3596e-01,5.8130e+00,inf,5.1897e+01,2.4612e-01,-1.9226e+00,3.3848e+00,2.8101e+00
2.0000e+03,6.1000e+01,1.4200e+02,3.2292e+01,-1.3775e+06,-1.3775e+06,-1.2278e+00,-1.3775e+06,1.3741e-01,5.8330e+00,inf,5.5019e+01,-4.4552e-01,-1.6047e+00,2.3314e+00,3.0079e+00
2.0000e+03,6.2000e+01,1.4900e+02,3.1658e+01,-1.1261e+06,-1.1261e+06,-1.2476e+00,-1.1261e+06,1.3882e-01,5.8527e+00,inf,5.7256e+01,-7.1062e-01,-1.9379e+00,3.1537e+00,5.8020e+00
2.0000e+03,6.3000e+01,1.6100e+02,3.0332e+01,-1.0038e+06,-1.0038e+06,-1.2674e+00,-1.0038e+06,1.4023e-01,5.8725e+00,inf,6.1709e+01,-8.4066e-01,-9.9407e-01,2.2238e+00,3.8575e+00
2.0000e+03,6.4000e+01,1.6200e+02,3.0660e+01,-9.5701e+05,-9.5702e+05,-1.2872e+00,-9.5702e+05,1.4162e-01,5.8924e+00,inf,6.2154e+01,-1.1615e+00,-1.8737e+00,2.0644e+00,9.3945e-01
2.0000e+03,6.5000e+01,1.6600e+02,3.0556e+01,-8.8255e+05,-8.8256e+05,-1.3070e+00,-8.8256e+05,1.4300e-01,5.9122e+00,9.9319e+05,6.3911e+01,-3.6811e-01,-1.9865e+00,3.2349e+00,6.2970e+00
2.0000e+03,6.6000e+01,1.7800e+02,2.9386e+01,-8.4474e+05,-8.4475e+05,-1.3268e+00,-8.4475e+05,1.4436e-01,5.9319e+00,9.3715e+05,6.9212e+01,2.9401e-02,-1.8908e+00,2.9802e+00,4.4552e-01
2.0000e+03,6.7000e+01,1.8000e+02,2.9565e+01,-8.3400e+05,-8.3400e+05,-1.3466e+00,-8.3400e+05,1.4571e-01,5.9517e+00,8.9934e+05,7.0376e+01,-9.5883e-01,-9.5539e-01,2.1967e+00,4.7091e+00
2.0000e+03,6.8000e+01,1.8800e+02,2.8992e+01,-8.0726e+05,-8.0727e+05,-1.3664e+00,-8.0727e+05,1.4705e-01,5.9716e+00,8.8860e+05,7.4480e+01,-4.1432e-01,-1.5841e+00,2.1822e+00,5.9588e+00
2.0000e+03,6.9000e+01,1.9600e+02,2.8455e+01,-8.0507e+05,-8.0507e+05,-1.3862e+00,-8.0507e+05,1.4838e-01,5.9914e+00,8.6186e+05,7.8109e+01,-1.0534e+00,-1.1609e+00,2.1458e+00,4.2067e+00
2.0000e+03,7.0000e+01,2.0100e+02,2.8287e+01,-8.0489e+05,-8.0489e+05,-1.4060e+00,-8.0489e+05,1.4969e-01,6.0111e+00,8.5967e+05,8.0551e+01,-7.3779e-02,-1.3290e+00,2.3354e+00,5.1175e+00
2.0000e+03,7.1000e+01,2.0600e+02,2.8125e+01,-7.4113e+05,-7.4113e+05,-1.4258e+00,-7.4113e+05,1.5100e-01,6.0309e+00,8.5949e+05,8.3445e+01,-3.7345e-01,-1.9237e+00,3.1310e+00,4.2710e+00
2.0000e+03,7.2000e+01,2.1200e+02,2.7863e+01,-7.3921e+05,-7.3921e+05,-1.4456e+00,-7.3921e+05,1.5229e-01,6.0508e+00,7.9573e+05,8.6908e+01,4.5808e-01,-2.3754e-01,3.2554e+00,6.4439e+00
2.0000e+03,7.3000e+01,2.1500e+02,2.7925e+01,-7.1838e+05,-7.1838e+05,-1.4654e+00,-7.1838e+05,1.5358e-01,6.0706e+00,7.9381e+05,8.8163e+01,-7.8515e-01,-1.7790e+00,2.4092e+00,2.5785e+00
2.0000e+03,7.4000e+01,2.1600e+02,2.8195e+01,-7.0470e+05,-7.0470e+05,-1.4852e+00,-7.0470e+05,1.5485e-01,6.0904e+00,7.7298e+05,8.8746e+01,3.6628e-01,-6.9724e-01,2.7944e+00,5.3098e+00
2.0000e+03,7.5000e+01,2.1900e+02,2.8253e+01,-7.0188e+05,-7.0189e+05,-1.5050e+00,-7.0189e+05,1.5611e-01,6.1101e+00,7.5930e+05,9.0411e+01,2.0520e-01,-8.0409e-01,3.3877e+00,3.2974e+00
2.0000e+03,7.6000e+01,2.2000e+02,2.8519e+01,-6.9900e+05,-6.9901e+05,-1.5248e+00,-6.9901e+05,1.5736e-01,6.1300e+00,7.5648e+05,9.0959e+01,-9.6600e-01,-1.3836e+00,2.3546e+00,2.8605e+00
2.0000e+03,7.7000e+01,2.2600e+02,2.8261e+01,-6.9523e+05,-6.9523e+05,-1.5446e+00,-6.9523e+05,1.5860e-01,6.1498e+00,7.5360e+05,9.4249e+01,-1.3179e-01,-1.6084e+00,2.7487e+00,3.0257e+00
2.0000e+03,7.8000e+01,2.3400e+02,2.7817e+01,-6.8482e+05,-6.8482e+05,-1.5644e+00,-6.8482e+05,1.5983e-01,6.1696e+00,7.4982e+05,9.8851e+01,-6.6777e-01,-8.0947e-01,2.4375e+00,4.5879e+00
2.0000e+03,7.9000e+01,2.3700e+02,2.7875e+01,-6.8383e+05,-6.8384e+05,-1.5842e+00,-6.8384e+05,1.6105e-01,6.1893e+00,7.3942e+05,1.0055e+02,-9.3586e-01,-1.3300e+00,2.1671e+00,5.0868e+00
2.0000e+03,8.0000e+01,2.3900e+02,2.8028e+01,-6.7508e+05,-6.7509e+05,-1.6040e+00,-6.7509e+05,1.6226e-01,6.2092e+00,7.3843e+05,1.0167e+02,-1.3826e+00,-1.8820e+00,2.1039e+00,3.1279e+00
2.0000e+03,8.1000e+01,2.4000e+02,2.8276e+01,-6.6350e+05,-6.6351e+05,-1.6238e+00,-6.6351e+05,1.6347e-01,6.2290e+00,7.2968e+05,1.0224e+02,-1.2871e+00,-1.4057e+00,2.1168e+00,3.9706e+00
2.0000e+03,8.2000e+01,2.4100e+02,2.8522e+01,-6.5300e+05,-6.5300e+05,-1.6436e+00,-6.5300e+05,1.6467e-01,6.2488e+00,7.1810e+05,1.0280e+02,4.2891e-01,-1.9659e+00,3.3531e+00,1.2352e-01
2.0000e+03,8.3000e+01,2.4600e+02,2.8378e+01,-6.2680e+05,-6.2680e+05,-1.6634e+00,-6.2680e+05,1.6585e-01,6.2686e+00,7.0760e+05,1.0559e+02,-1.2746e+00,-1.1900e+00,2.0841e+00,6.4125e+00
2.0000e+03,8.4000e+01,2.5000e+02,2.8333e+01,-5.9843e+05,-5.9843e+05,-1.6832e+00,-5.9843e+05,1.6703e-01,6.2884e+00,6.8140e+05,1.0786e+02,-5.7522e-01,-4.9599e-01,2.9516e+00,3.5739e+00
2.0000e+03,8.5000e+01,2.5100e+02,2.8571e+01,-5.9669e+05,-5.9670e+05,-1.7030e+00,-5.9670e+05,1.6820e-01,6.3082e+00,6.5303e+05,1.0844e+02,-1.4175e+00,-1.6503e+00,2.8402e+00,1.7249e+00
2.0000e+03,8.6000e+01,2.5200e+02,2.8808e+01,-5.9379e+05,-5.9380e+05,-1.7228e+00,-5.9380e+05,1.6936e-01,6.3280e+00,6.5129e+05,1.0900e+02,-1.3804e+00,-1.6314e+00,2.0947e+00,4.3990e+00
2.0000e+03,8.7000e+01,2.5300e+02,2.9043e+01,-5.5447e+05,-5.5447e+05,-1.7426e+00,-5.5447e+05,1.7052e-01,6.3478e+00,6.4839e+05,1.0956e+02,-1.3586e+00,-1.6848e+00,2.3231e+00,1.2691e+00
2.0000e+03,8.8000e+01,2.5500e+02,2.9180e+01,-5.3129e+05,-5.3130e+05,-1.7624e+00,-5.3130e+05,1.7166e-01,6.3676e+00,6.0907e+05,1.1065e+02,-1.3805e+00,-1.6614e+00,2.1381e+00,6.2482e+00
2.0000e+03,8.9000e+01,2.5800e+02,2.9221e+01,-5.0112e+05,-5.0112e+05,-1.7822e+00,-5.0112e+05,1.7280e-01,6.3874e+00,5.8589e+05,1.1229e+02,-4.7748e-01,-3.5479e-01,2.9125e+00,5.8120e+00
2.0000e+03,9.0000e+01,2.6200e+02,2.9167e+01,-4.7569e+05,-4.7569e+05,-1.8020e+00,-4.7569e+05,1.7393e-01,6.4072e+00,5.5572e+05,1.1449e+02,5.9952e-02,-1.4548e+00,2.5529e+00,5.4150e+00
2.0000e+03,9.1000e+01,2.6300e+02,2.9393e+01,-4.5909e+05,-4.5910e+05,-1.8218e+00,-4.5910e+05,1.7505e-01,6.4270e+00,5.3029e+05,1.1504e+02,-1.4956e+00,-1.9161e+00,2.2836e+00,3.7859e+00
2.0000e+03,9.2000e+01,2.6700e+02,2.9338e+01,-4.5086e+05,-4.5086e+05,-1.8416e+00,-4.5086e+05,1.7617e-01,6.4468e+00,5.1369e+05,1.1730e+02,-1.3562e+00,-1.4540e+00,2.8528e+00,2.7169e+00
2.0000e+03,9.3000e+01,2.7600e+02,2.8834e+01,-4.0893e+05,-4.0894e+05,-1.8614e+00,-4.0894e+05,1.7728e-01,6.4666e+00,5.0546e+05,1.2221e+02,-4.6745e-01,-6.0159e-01,2.5973e+00,5.8929e+00
2.0000e+03,9.4000e+01,2.8600e+02,2.8274e+01,-3.9301e+05,-3.9301e+05,-1.8812e+00,-3.9301e+05,1.7838e-01,6.4864e+00,4.6353e+05,1.2724e+02,-1.2289e+00,-1.7459e+00,2.8280e+00,3.9395e+00
2.0000e+03,9.5000e+01,2.8700e+02,2.8487e+01,-3.8997e+05,-3.8998e+05,-1.9011e+00,-3.8998e+05,1.7948e-01,6.5062e+00,4.4761e+05,1.2779e+02,-6.1411e-01,-8.4101e-01,3.2351e+00,4.1694e-01
2.0000e+03,9.6000e+01,2.8800e+02,2.8698e+01,-3.5961e+05,-3.5962e+05,-1.9209e+00,-3.5962e+05,1.8057e-01,6.5260e+00,4.4457e+05,1.2834e+02,-1.3899e+00,-1.9174e+00,2.3523e+00,6.3137e+00
2.0000e+03,9.7000e+01,2.9700e+02,2.8242e+01,-3.3396e+05,-3.3397e+05,-1.9407e+00,-3.3397e+05,1.8165e-01,6.5458e+00,4.1421e+05,1.3238e+02,-7.3537e-01,-1.8923e+00,2.9033e+00,6.8560e+00
2.0000e+03,9.8000e+01,3.0300e+02,2.8045e+01,-3.2640e+05,-3.2640e+05,-1.9605e+00,-3.2640e+05,1.8273e-01,6.5656e+00,3.8856e+05,1.3565e+02,-1.4367e+00,-1.3750e+00,2.3807e+00,6.9357e+00
2.0000e+03,9.9000e+01,3.0700e+02,2.8011e+01,-3.1745e+05,-3.1746e+05,-1.9803e+00,-3.1746e+05,1.8380e-01,6.5854e+00,3.8100e+05,1.3784e+02,-1.0584e+00,-1.7550e+00,2.3764e+00,4.9684e+00
2.0000e+03,1.0000e+02,3.1300e+02,2.7824e+01,-3.1703e+05,-3.1703e+05,-2.0001e+00,-3.1703e+05,1.8486e-01,6.6052e+00,3.7205e+05,1.4120e+02,-1.0376e+00,-1.9509e+00,2.5147e+00,2.2809e+00
2.0000e+03,1.0100e+02,3.1600e+02,2.7869e+01,-3.1672e+05,-3.1673e+05,-2.0199e+00,-3.1673e+05,1.8592e-01,6.6250e+00,3.7163e+05,1.4290e+02,7.1762e-02,-4.0787e-01,3.2482e+00,4.6961e+00
2.0000e+03,1.0200e+02,3.1700e+02,2.8065e+01,-3.1126e+05,-3.1127e+05,-2.0397e+00,-3.1127e+05,1.8697e-01,6.6448e+00,3.7132e+05,1.4347e+02,-7.8602e-01,-3.6173e-01,3.2803e+00,4.7204e+00
2.0000e+03,1.0300e+02,3.2200e+02,2.7957e+01,-3.1071e+05,-3.1072e+05,-2.0595e+00,-3.1072e+05,1.8801e-01,6.6646e+00,3.6586e+05,1.4627e+02,-8.4249e-01,-9.0924e-01,2.4759e+00,5.9743e+00
2.0000e+03,1.0400e+02,3.3500e+02,2.7273e+01,-3.0779e+05,-3.0780e+05,-2.0793e+00,-3.0780e+05,1.8905e-01,6.6845e+00,3.6531e+05,1.5228e+02,-2.7790e-02,-1.7728e+00,3.1440e+00,6.8720e+00
2.0000e+03,1.0500e+02,3.4300e+02,2.6972e+01,-3.0543e+05,-3.0544e+05,-2.0991e+00,-3.0544e+05,1.9009e-01,6.7042e+00,3.6239e+05,1.5673e+02,-1.4576e+00,-1.1330e+00,2.8926e+00,9.1056e-01
