niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
8.8000e+01,1.0000e+00,1.7706e+01,-1.3204e+05,-1.3204e+05,-2.1973e-01,-1.3204e+05,1.3130e-01,6.9043e+00,1.2940e+05,6.3758e+01,-5.4978e-01,-1.3074e+00,2.1609e-01,1.6088e+00,3.3548e+00,4.4375e+00,5.0498e+00,3.0194e+01
8.9000e+01,1.0000e+00,1.7871e+01,-1.3198e+05,-1.3199e+05,-2.2222e-01,-1.3199e+05,1.3132e-01,6.9068e+00,1.2938e+05,6.4509e+01,-4.0897e-01,-1.7499e+00,5.4920e-02,-5.4422e-01,1.4167e+00,3.3540e+00,5.2575e+00,3.0504e+01
9.0000e+01,1.0000e+00,1.8036e+01,-1.3196e+05,-1.3197e+05,-2.2472e-01,-1.3197e+05,1.3135e-01,6.9093e+00,1.2932e+05,6.5113e+01,4.9674e-01,-1.3983e+00,1.7670e+00,1.5428e+00,3.6892e+00,4.6501e+00,5.0527e+00,2.8127e+01
9.1000e+01,1.0000e+00,1.8200e+01,-1.3190e+05,-1.3191e+05,-2.2722e-01,-1.3191e+05,1.3137e-01,6.9118e+00,1.2930e+05,6.5875e+01,-6.9642e-01,-1.7601e+00,4.7775e-01,1.0509e+00,3.2975e+00,4.7533e+00,5.4418e+00,3.1862e+01
9.2000e+01,1.0000e+00,1.8363e+01,-1.3185e+05,-1.3185e+05,-2.2971e-01,-1.3185e+05,1.3139e-01,6.9143e+00,1.2925e+05,6.6427e+01,-5.7123e-01,-7.6564e-01,-6.6738e-01,-5.2689e-01,4.6804e-01,1.1746e+00,5.0652e+00,2.9396e+01
9.3000e+01,1.0000e+00,1.8526e+01,-1.3181e+05,-1.3182e+05,-2.3221e-01,-1.3182e+05,1.3142e-01,6.9168e+00,1.2919e+05,6.6989e+01,-7.5791e-02,-1.6711e+00,1.7238e+00,1.8577e+00,1.7683e+00,2.0454e+00,5.2708e+00,2.8394e+01
9.4000e+01,1.0000e+00,1.8688e+01,-1.3171e+05,-1.3172e+05,-2.3471e-01,-1.3172e+05,1.3144e-01,6.9193e+00,1.2916e+05,6.7746e+01,-4.6575e-01,-1.9278e+00,6.2162e-01,1.9801e+00,1.8581e+00,4.7706e+00,2.9203e+00,2.8955e+01
9.5000e+01,1.0000e+00,1.8849e+01,-1.3168e+05,-1.3168e+05,-2.3720e-01,-1.3168e+05,1.3146e-01,6.9218e+00,1.2906e+05,6.8330e+01,7.8111e-03,-1.1430e+00,-3.3791e-01,-4.7669e-01,2.7075e+00,2.0478e+00,5.0766e+00,2.9440e+01
9.6000e+01,2.0000e+00,1.8972e+01,-1.3164e+05,-1.3165e+05,-2.3970e-01,-1.3165e+05,1.3149e-01,6.9243e+00,1.2902e+05,6.9838e+01,-6.2010e-01,-6.1447e-01,1.0258e+00,9.6812e-01,3.2373e+00,4.0679e+00,4.8886e+00,2.8423e+01
9.7000e+01,1.0000e+00,1.9132e+01,-1.3141e+05,-1.3142e+05,-2.4220e-01,-1.3142e+05,1.3151e-01,6.9268e+00,1.2899e+05,7.0590e+01,-9.2458e-01,-1.8176e+00,2.5887e-01,1.6559e+00,9.7275e-01,1.2252e+00,5.4582e+00,3.1647e+01
9.8000e+01,1.0000e+00,1.9291e+01,-1.3120e+05,-1.3120e+05,-2.4469e-01,-1.3120e+05,1.3154e-01,6.9293e+00,1.2875e+05,7.1344e+01,-4.0976e-01,-1.9384e+00,-1.2825e+00,2.0562e+00,1.1818e+00,2.3321e+00,5.4340e+00,3.1459e+01
9.9000e+01,1.0000e+00,1.9450e+01,-1.3110e+05,-1.3110e+05,-2.4719e-01,-1.3110e+05,1.3156e-01,6.9318e+00,1.2854e+05,7.2121e+01,-5.0687e-01,-1.1819e+00,-8.1457e-01,2.7534e+00,5.8320e-01,2.5911e+00,4.9739e+00,2.9225e+01
1.0000e+02,1.0000e+00,1.9608e+01,-1.3098e+05,-1.3099e+05,-2.4969e-01,-1.3099e+05,1.3158e-01,6.9343e+00,1.2844e+05,7.2999e+01,-4.9411e-02,-1.3425e+00,-1.1560e+00,1.5399e+00,1.9892e+00,4.9143e+00,3.8570e+00,3.0010e+01
1.0100e+02,1.0000e+00,1.9765e+01,-1.3085e+05,-1.3085e+05,-2.5218e-01,-1.3085e+05,1.3161e-01,6.9368e+00,1.2833e+05,7.3562e+01,3.8053e-01,-7.0845e-01,-1.0600e+00,1.8196e+00,2.1221e-01,4.4448e+00,4.6285e+00,2.8761e+01
1.0200e+02,2.0000e+00,1.9883e+01,-1.3078e+05,-1.3078e+05,-2.5468e-01,-1.3078e+05,1.3163e-01,6.9393e+00,1.2819e+05,7.5088e+01,-8.3699e-01,-1.2845e+00,2.1627e+00,-4.6626e-01,3.2853e+00,5.0508e+00,2.8057e+00,2.8179e+01
1.0300e+02,1.0000e+00,2.0039e+01,-1.3072e+05,-1.3072e+05,-2.5718e-01,-1.3072e+05,1.3165e-01,6.9418e+00,1.2812e+05,7.5845e+01,-8.9987e-02,-7.6676e-01,7.4555e-01,-2.6209e-01,1.0198e+00,5.0556e+00,3.6627e+00,3.0297e+01
1.0400e+02,2.0000e+00,2.0155e+01,-1.3069e+05,-1.3070e+05,-2.5968e-01,-1.3070e+05,1.3168e-01,6.9443e+00,1.2806e+05,7.7355e+01,-2.0914e-01,-1.7035e+00,-1.1035e+00,1.2702e+00,3.8371e+00,2.6846e+00,4.7916e+00,2.8704e+01
1.0500e+02,1.0000e+00,2.0309e+01,-1.3061e+05,-1.3062e+05,-2.6217e-01,-1.3062e+05,1.3170e-01,6.9468e+00,1.2803e+05,7.7923e+01,3.7248e-01,-1.5271e+00,-2.3937e-01,-1.2260e-01,1.6867e+00,4.8940e+00,4.4704e+00,3.0325e+01
1.0600e+02,1.0000e+00,2.0463e+01,-1.3060e+05,-1.3060e+05,-2.6467e-01,-1.3060e+05,1.3172e-01,6.9492e+00,1.2796e+05,7.8670e+01,2.2355e-01,-1.8619e+00,1.7848e+00,-6.6803e-01,3.3320e+00,4.7037e+00,5.3370e+00,3.0611e+01
1.0700e+02,1.0000e+00,2.0617e+01,-1.3059e+05,-1.3059e+05,-2.6717e-01,-1.3059e+05,1.3174e-01,6.9508e+00,1.2794e+05,7.9232e+01,-5.9823e-01,-1.5645e+00,-7.5777e-01,1.4836e+00,8.5135e-01,4.9268e+00,3.6864e+00,3.0520e+01
1.0800e+02,1.0000e+00,2.0769e+01,-1.3058e+05,-1.3059e+05,-2.6966e-01,-1.3059e+05,1.3176e-01,6.9528e+00,1.2793e+05,7.9804e+01,-7.0561e-01,-1.6426e+00,1.5317e+00,2.8522e+00,-1.2182e-02,3.4018e+00,5.1581e+00,2.9682e+01
1.0900e+02,1.0000e+00,2.0921e+01,-1.3055e+05,-1.3056e+05,-2.7216e-01,-1.3056e+05,1.3180e-01,6.9568e+00,1.2792e+05,8.0545e+01,-3.1328e-01,-6.1940e-01,1.7500e+00,2.7668e-01,1.2683e+00,1.8389e+00,5.5427e+00,3.0826e+01
1.1000e+02,2.0000e+00,2.1033e+01,-1.3052e+05,-1.3053e+05,-2.7466e-01,-1.3053e+05,1.3182e-01,6.9593e+00,1.2789e+05,8.2096e+01,1.7854e-01,-7.0765e-01,-4.8811e-02,2.0080e+00,9.3533e-01,1.8886e+00,5.2176e+00,3.0081e+01
1.1100e+02,1.0000e+00,2.1183e+01,-1.3051e+05,-1.3052e+05,-2.7715e-01,-1.3052e+05,1.3184e-01,6.9617e+00,1.2787e+05,8.2870e+01,-1.8745e-01,-8.2905e-01,1.5197e+00,3.0799e+00,2.3161e+00,2.2689e+00,5.2428e+00,2.9504e+01
1.1200e+02,1.0000e+00,2.1333e+01,-1.3048e+05,-1.3049e+05,-2.7965e-01,-1.3049e+05,1.3187e-01,6.9643e+00,1.2867e+05,8.3642e+01,-9.3285e-01,-1.8307e+00,-1.4146e-02,-4.4949e-01,3.1413e+00,4.5731e+00,2.4600e+00,2.8773e+01
1.1300e+02,2.0000e+00,2.1442e+01,-1.3044e+05,-1.3045e+05,-2.8215e-01,-1.3045e+05,1.3189e-01,6.9668e+00,1.2865e+05,8.4776e+01,-8.2579e-01,-1.7040e+00,1.3508e+00,1.0897e+00,1.1117e+00,2.5793e+00,4.9888e+00,2.8722e+01
1.1400e+02,1.0000e+00,2.1591e+01,-1.3038e+05,-1.3038e+05,-2.8464e-01,-1.3038e+05,1.3191e-01,6.9693e+00,1.2861e+05,8.5335e+01,-6.1619e-01,-8.0936e-01,1.1889e+00,1.3963e+00,3.7595e+00,4.1264e+00,5.1296e+00,3.0349e+01
1.1500e+02,1.0000e+00,2.1739e+01,-1.3033e+05,-1.3033e+05,-2.8714e-01,-1.3033e+05,1.3194e-01,6.9718e+00,1.2854e+05,8.5915e+01,-7.7627e-01,-8.0148e-01,8.6311e-01,1.7878e+00,3.2051e+00,4.6133e+00,4.3625e+00,2.9153e+01
1.1600e+02,2.0000e+00,2.1846e+01,-1.3029e+05,-1.3029e+05,-2.8964e-01,-1.3029e+05,1.3196e-01,6.9743e+00,1.2849e+05,8.7235e+01,-1.6425e-01,-1.3171e+00,2.0121e+00,2.2545e+00,2.2473e+00,4.8470e+00,5.3673e+00,3.0498e+01
1.1700e+02,2.0000e+00,2.1951e+01,-1.2998e+05,-1.2999e+05,-2.9213e-01,-1.2999e+05,1.3199e-01,6.9767e+00,1.2845e+05,8.8710e+01,-3.9950e-01,-1.9405e+00,-1.3468e+00,1.6852e+00,1.7529e-01,2.8304e+00,5.3056e+00,3.1305e+01
1.1800e+02,1.0000e+00,2.2097e+01,-1.2997e+05,-1.2998e+05,-2.9463e-01,-1.2998e+05,1.3201e-01,6.9792e+00,1.2815e+05,8.9445e+01,-3.7471e-01,-1.7717e+00,1.0809e+00,-3.1371e-01,1.4453e-01,4.8832e+00,5.1076e+00,3.1465e+01
1.1900e+02,1.0000e+00,2.2243e+01,-1.2993e+05,-1.2994e+05,-2.9713e-01,-1.2994e+05,1.3203e-01,6.9817e+00,1.2814e+05,9.0202e+01,-9.9416e-01,-1.7236e+00,1.9456e+00,2.0122e+00,3.1354e+00,5.0689e+00,2.2583e+00,3.0294e+01
1.2000e+02,1.0000e+00,2.2388e+01,-1.2989e+05,-1.2989e+05,-2.9963e-01,-1.2989e+05,1.3206e-01,6.9842e+00,1.2810e+05,9.0808e+01,-1.9468e-01,-7.7120e-01,-1.5378e+00,1.9439e+00,2.9447e+00,3.9411e+00,5.1230e+00,3.0231e+01
1.2100e+02,4.0000e+00,2.2407e+01,-1.2982e+05,-1.2982e+05,-3.0212e-01,-1.2982e+05,1.3208e-01,6.9867e+00,1.2805e+05,9.3661e+01,4.7497e-01,-1.2637e+00,8.6122e-01,2.9223e+00,1.4663e-01,4.9939e+00,4.3985e+00,3.0538e+01
1.2200e+02,1.0000e+00,2.2551e+01,-1.2964e+05,-1.2965e+05,-3.0462e-01,-1.2965e+05,1.3210e-01,6.9892e+00,1.2798e+05,9.4430e+01,-4.5851e-01,-5.6739e-01,-1.2457e+00,3.5760e-01,3.1127e+00,4.9712e+00,2.3052e+00,3.0334e+01
1.2300e+02,1.0000e+00,2.2694e+01,-1.2934e+05,-1.2934e+05,-3.0712e-01,-1.2934e+05,1.3213e-01,6.9917e+00,1.2781e+05,9.5199e+01,1.5398e-01,-1.9997e+00,-5.6353e-01,2.0481e+00,2.3982e-01,3.2032e+00,5.5139e+00,3.1855e+01
1.2400e+02,1.0000e+00,2.2836e+01,-1.2925e+05,-1.2926e+05,-3.0961e-01,-1.2926e+05,1.3215e-01,6.9942e+00,1.2750e+05,9.5784e+01,4.6580e-01,-1.0717e+00,1.6761e-01,1.5172e-01,2.1958e+00,3.6750e+00,5.6565e+00,3.1893e+01
1.2500e+02,1.0000e+00,2.2978e+01,-1.2924e+05,-1.2925e+05,-3.1211e-01,-1.2925e+05,1.3216e-01,6.9955e+00,1.2742e+05,9.6530e+01,2.5673e-01,-9.2436e-01,-8.0984e-01,1.5958e+00,3.5125e+00,3.5707e+00,5.0331e+00,3.0099e+01
1.2600e+02,1.0000e+00,2.3119e+01,-1.2917e+05,-1.2918e+05,-3.1461e-01,-1.2918e+05,1.3220e-01,6.9992e+00,1.2741e+05,9.7100e+01,-6.1652e-01,-1.8375e+00,1.3384e+00,2.3961e+00,2.9227e+00,4.7662e+00,4.5700e+00,3.0273e+01
1.2700e+02,1.0000e+00,2.3260e+01,-1.2917e+05,-1.2917e+05,-3.1710e-01,-1.2917e+05,1.2874e-01,6.6384e+00,1.2733e+05,9.7883e+01,-1.5728e-01,-1.7936e+00,3.2633e-01,1.4970e+00,1.1945e+00,1.2435e+00,4.8534e+00,2.9066e+01
1.2800e+02,1.0000e+00,2.3400e+01,-1.2908e+05,-1.2909e+05,-3.1960e-01,-1.2909e+05,1.3224e-01,7.0042e+00,1.2733e+05,9.8663e+01,2.8553e-01,-1.7787e+00,-1.3540e+00,-3.0839e-01,1.0493e+00,3.2291e+00,5.4008e+00,3.1475e+01
1.2900e+02,1.0000e+00,2.3540e+01,-1.2905e+05,-1.2905e+05,-3.2210e-01,-1.2905e+05,1.3227e-01,7.0067e+00,1.2725e+05,9.9244e+01,-4.5157e-01,-7.9760e-01,1.3646e+00,2.0716e+00,2.3674e+00,3.0833e+00,5.2977e+00,3.0848e+01
1.3000e+02,4.0000e+00,2.3551e+01,-1.2903e+05,-1.2904e+05,-3.2459e-01,-1.2904e+05,1.3229e-01,7.0092e+00,1.2721e+05,1.0199e+02,-3.3826e-01,-1.9428e+00,-1.6905e+00,2.5114e-01,1.7096e+00,4.6053e+00,3.6702e+00,2.9299e+01
1.3100e+02,2.0000e+00,2.3646e+01,-1.2901e+05,-1.2901e+05,-3.2709e-01,-1.2901e+05,1.3232e-01,7.0117e+00,1.2720e+05,1.0356e+02,-8.9517e-01,-6.6823e-01,1.0573e+00,1.2950e-01,2.7663e+00,5.0248e+00,2.1767e+00,3.0860e+01
1.3200e+02,1.0000e+00,2.3784e+01,-1.2900e+05,-1.2901e+05,-3.2959e-01,-1.2901e+05,1.3227e-01,7.0070e+00,1.2717e+05,1.0434e+02,1.2911e-01,-7.9283e-01,-5.8854e-01,2.3887e+00,7.7541e-01,2.2680e+00,5.3315e+00,3.0977e+01
1.3300e+02,1.0000e+00,2.3921e+01,-1.2894e+05,-1.2894e+05,-3.3209e-01,-1.2894e+05,1.3236e-01,7.0167e+00,1.2716e+05,1.0493e+02,2.7887e-01,-1.1842e+00,5.9620e-01,-1.7736e-01,1.5164e-02,1.7296e+00,4.9632e+00,2.9475e+01
1.3400e+02,1.0000e+00,2.4057e+01,-1.2890e+05,-1.2891e+05,-3.3458e-01,-1.2891e+05,1.3239e-01,7.0192e+00,1.2710e+05,1.0549e+02,-2.5257e-01,-1.3933e+00,-1.3575e+00,-3.9689e-01,3.7855e+00,5.0102e+00,3.9550e+00,3.1260e+01
1.3500e+02,1.0000e+00,2.4194e+01,-1.2889e+05,-1.2890e+05,-3.3708e-01,-1.2890e+05,1.3240e-01,7.0203e+00,1.2707e+05,1.0607e+02,2.3378e-01,-6.0473e-01,1.0419e+00,2.4687e+00,3.7120e+00,2.6521e+00,4.8656e+00,2.8514e+01
1.3600e+02,2.0000e+00,2.4286e+01,-1.2872e+05,-1.2873e+05,-3.3958e-01,-1.2873e+05,1.3243e-01,7.0242e+00,1.2706e+05,1.0757e+02,3.2535e-02,-1.9946e+00,9.0499e-02,7.1409e-01,2.9518e+00,3.7007e+00,4.7483e+00,2.9131e+01
1.3700e+02,1.0000e+00,2.4421e+01,-1.2865e+05,-1.2866e+05,-3.4207e-01,-1.2866e+05,1.3246e-01,7.0267e+00,1.2689e+05,1.0812e+02,1.8952e-01,-1.9257e+00,1.0991e+00,1.4713e+00,1.2541e+00,4.8743e+00,4.9488e+00,3.1205e+01
1.3800e+02,3.0000e+00,2.4468e+01,-1.2865e+05,-1.2866e+05,-3.4457e-01,-1.2866e+05,1.2792e-01,6.5536e+00,1.2682e+05,1.1014e+02,-7.9822e-02,-8.9860e-01,4.9916e-01,2.3671e+00,3.8225e+00,4.2654e+00,4.3929e+00,2.8633e+01
1.3900e+02,2.0000e+00,2.4558e+01,-1.2831e+05,-1.2832e+05,-3.4707e-01,-1.2832e+05,1.3250e-01,7.0317e+00,1.2681e+05,1.1144e+02,-4.4002e-01,-7.5697e-01,-1.4054e+00,-4.7777e-01,1.8999e+00,4.8423e+00,2.5314e+00,3.0278e+01
1.4000e+02,1.0000e+00,2.4691e+01,-1.2829e+05,-1.2830e+05,-3.4956e-01,-1.2830e+05,1.3253e-01,7.0342e+00,1.2648e+05,1.1221e+02,-1.8702e-01,-5.8344e-01,-4.7328e-01,-3.4402e-01,3.6658e+00,4.5367e+00,2.0397e+00,2.8472e+01
1.4100e+02,2.0000e+00,2.4780e+01,-1.2826e+05,-1.2827e+05,-3.5206e-01,-1.2827e+05,1.3255e-01,7.0367e+00,1.2646e+05,1.1370e+02,4.5809e-01,-1.5884e+00,-1.0165e+00,1.2579e-01,2.9197e+00,4.8882e+00,3.9417e+00,3.0648e+01
1.4200e+02,2.0000e+00,2.4869e+01,-1.2818e+05,-1.2818e+05,-3.5456e-01,-1.2818e+05,1.3257e-01,7.0392e+00,1.2643e+05,1.1499e+02,-2.6189e-02,-8.2765e-01,-1.7450e+00,2.1158e+00,1.1838e-02,4.4207e+00,4.7798e+00,2.9974e+01
1.4300e+02,2.0000e+00,2.4956e+01,-1.2806e+05,-1.2807e+05,-3.5705e-01,-1.2807e+05,1.3260e-01,7.0417e+00,1.2634e+05,1.1628e+02,-8.1396e-01,-1.7899e+00,-1.0392e+00,2.1611e+00,2.4118e+00,2.6726e+00,4.9601e+00,3.0524e+01
1.4400e+02,2.0000e+00,2.5043e+01,-1.2784e+05,-1.2785e+05,-3.5955e-01,-1.2785e+05,1.3262e-01,7.0442e+00,1.2623e+05,1.1757e+02,3.6856e-01,-1.6811e+00,-4.7771e-01,3.1280e-01,3.4497e+00,4.3984e+00,2.9821e+00,2.8828e+01
1.4500e+02,1.0000e+00,2.5174e+01,-1.2781e+05,-1.2782e+05,-3.6205e-01,-1.2782e+05,1.3264e-01,7.0467e+00,1.2601e+05,1.1831e+02,-2.3087e-01,-7.5754e-01,7.0270e-01,3.1447e+00,1.0741e+00,4.4915e+00,4.1245e+00,2.8167e+01
1.4600e+02,1.0000e+00,2.5303e+01,-1.2777e+05,-1.2778e+05,-3.6454e-01,-1.2778e+05,1.3267e-01,7.0492e+00,1.2597e+05,1.1886e+02,3.5319e-01,-1.6452e+00,-1.2520e+00,5.3772e-01,3.2713e+00,4.4378e+00,3.3181e+00,2.8960e+01
1.4700e+02,1.0000e+00,2.5433e+01,-1.2774e+05,-1.2775e+05,-3.6704e-01,-1.2775e+05,1.3269e-01,7.0517e+00,1.2594e+05,1.1959e+02,-8.0568e-01,-5.2670e-01,1.2303e-01,2.7035e+00,2.6183e+00,4.0490e+00,4.9939e+00,3.0363e+01
1.4800e+02,1.0000e+00,2.5561e+01,-1.2761e+05,-1.2762e+05,-3.6954e-01,-1.2762e+05,1.3272e-01,7.0542e+00,1.2590e+05,1.2014e+02,-5.5428e-01,-9.2302e-01,2.2249e+00,1.4738e+00,3.4359e+00,1.7825e+00,5.4698e+00,3.0811e+01
1.4900e+02,2.0000e+00,2.5645e+01,-1.2731e+05,-1.2732e+05,-3.7204e-01,-1.2732e+05,1.3274e-01,7.0566e+00,1.2578e+05,1.2143e+02,-6.5395e-01,-1.9693e+00,-1.4346e+00,-8.5529e-02,1.2654e+00,2.6426e+00,4.8020e+00,2.9923e+01
1.5000e+02,1.0000e+00,2.5773e+01,-1.2712e+05,-1.2713e+05,-3.7453e-01,-1.2713e+05,1.3276e-01,7.0591e+00,1.2548e+05,1.2219e+02,-8.3074e-01,-1.0339e+00,-8.3493e-02,2.8739e+00,3.0215e+00,4.8092e+00,3.2859e+00,3.0880e+01
1.5100e+02,1.0000e+00,2.5901e+01,-1.2690e+05,-1.2691e+05,-3.7703e-01,-1.2691e+05,1.3279e-01,7.0616e+00,1.2529e+05,1.2275e+02,-3.4557e-01,-1.6963e+00,9.2461e-03,2.2348e+00,2.6033e-01,3.1555e+00,5.3100e+00,3.1974e+01
1.5200e+02,1.0000e+00,2.6027e+01,-1.2685e+05,-1.2686e+05,-3.7953e-01,-1.2686e+05,1.3281e-01,7.0641e+00,1.2507e+05,1.2332e+02,-5.0706e-01,-1.1222e+00,-1.5889e+00,3.0428e+00,3.4573e+00,4.6342e+00,3.3560e+00,3.0230e+01
1.5300e+02,2.0000e+00,2.6109e+01,-1.2670e+05,-1.2671e+05,-3.8202e-01,-1.2671e+05,1.3283e-01,7.0666e+00,1.2502e+05,1.2460e+02,-4.6525e-01,-1.8528e+00,-1.3403e-02,3.0562e+00,4.2650e-02,2.3520e+00,5.0647e+00,3.1182e+01
1.5400e+02,1.0000e+00,2.6235e+01,-1.2669e+05,-1.2670e+05,-3.8452e-01,-1.2670e+05,1.3286e-01,7.0690e+00,1.2487e+05,1.2515e+02,-5.9414e-01,-1.6600e+00,8.2572e-01,1.4406e+00,1.7314e+00,4.2291e+00,4.5031e+00,2.9422e+01
1.5500e+02,1.0000e+00,2.6361e+01,-1.2662e+05,-1.2662e+05,-3.8702e-01,-1.2662e+05,1.3288e-01,7.0716e+00,1.2486e+05,1.2589e+02,2.4870e-01,-1.2953e+00,5.5510e-01,-2.9818e-01,1.7259e+00,4.6540e+00,3.7955e+00,2.9865e+01
1.5600e+02,1.0000e+00,2.6486e+01,-1.2658e+05,-1.2659e+05,-3.8951e-01,-1.2659e+05,1.3290e-01,7.0741e+00,1.2478e+05,1.2662e+02,-1.8581e-01,-1.2576e+00,1.4388e+00,4.9805e-01,3.3235e-01,3.3497e+00,5.0120e+00,2.9741e+01
1.5700e+02,1.0000e+00,2.6610e+01,-1.2651e+05,-1.2652e+05,-3.9201e-01,-1.2652e+05,1.3293e-01,7.0766e+00,1.2475e+05,1.2735e+02,-8.3207e-01,-1.2945e+00,-1.1889e+00,5.2020e-01,2.3793e+00,4.6753e+00,4.2555e+00,3.0908e+01
1.5800e+02,1.0000e+00,2.6734e+01,-1.2646e+05,-1.2646e+05,-3.9451e-01,-1.2646e+05,1.3295e-01,7.0791e+00,1.2468e+05,1.2809e+02,3.9006e-01,-1.3846e+00,3.3102e-01,2.6764e+00,3.3937e+00,4.8790e+00,4.8154e+00,3.1587e+01
1.5900e+02,2.0000e+00,2.6813e+01,-1.2638e+05,-1.2638e+05,-3.9700e-01,-1.2638e+05,1.3297e-01,7.0816e+00,1.2462e+05,1.2955e+02,-9.1569e-01,-1.5827e+00,1.9805e+00,2.6198e+00,3.5090e+00,3.4871e+00,5.0295e+00,2.9376e+01
1.6000e+02,1.0000e+00,2.6936e+01,-1.2636e+05,-1.2636e+05,-3.9950e-01,-1.2636e+05,1.3300e-01,7.0841e+00,1.2454e+05,1.3014e+02,2.7348e-01,-6.3298e-01,1.8333e+00,2.7351e+00,3.2273e+00,2.1232e+00,5.3076e+00,3.0471e+01
1.6100e+02,2.0000e+00,2.7013e+01,-1.2631e+05,-1.2632e+05,-4.0200e-01,-1.2632e+05,1.3302e-01,7.0866e+00,1.2452e+05,1.3142e+02,-4.2652e-01,-1.9192e+00,4.0281e-02,3.1942e+00,3.7204e-01,1.5861e+00,4.8896e+00,3.0349e+01
1.6200e+02,1.0000e+00,2.7136e+01,-1.2619e+05,-1.2620e+05,-4.0449e-01,-1.2620e+05,1.3304e-01,7.0891e+00,1.2448e+05,1.3215e+02,-3.6012e-02,-1.0233e+00,2.1031e+00,5.9341e-01,-9.2929e-02,5.0034e+00,4.1092e+00,2.8412e+01
1.6300e+02,1.0000e+00,2.7258e+01,-1.2619e+05,-1.2620e+05,-4.0699e-01,-1.2620e+05,1.2274e-01,6.0335e+00,1.2436e+05,1.3289e+02,-7.9400e-01,-1.7870e+00,8.8876e-01,-3.0243e-01,2.9044e+00,2.9256e+00,4.7120e+00,2.9427e+01
1.6400e+02,3.0000e+00,2.7288e+01,-1.2609e+05,-1.2610e+05,-4.0949e-01,-1.2610e+05,1.3309e-01,7.0941e+00,1.2436e+05,1.3477e+02,-3.0036e-01,-1.9358e+00,1.6679e+00,9.1812e-01,3.5861e+00,2.0964e+00,5.1066e+00,3.0246e+01
1.6500e+02,1.0000e+00,2.7409e+01,-1.2608e+05,-1.2609e+05,-4.1199e-01,-1.2609e+05,1.3311e-01,7.0963e+00,1.2426e+05,1.3553e+02,2.4352e-01,-8.2518e-01,1.0716e+00,1.0988e+00,3.5181e-01,4.1251e+00,4.6220e+00,2.8405e+01
1.6600e+02,3.0000e+00,2.7438e+01,-1.2597e+05,-1.2598e+05,-4.1448e-01,-1.2598e+05,1.3314e-01,7.0991e+00,1.2425e+05,1.3779e+02,-2.4956e-01,-1.8280e+00,-8.8838e-01,-6.0904e-01,3.5673e+00,1.8469e+00,5.2566e+00,3.1942e+01
1.6700e+02,1.0000e+00,2.7558e+01,-1.2584e+05,-1.2585e+05,-4.1698e-01,-1.2585e+05,1.3316e-01,7.1016e+00,1.2414e+05,1.3835e+02,1.3696e-01,-1.1732e+00,2.3710e-01,1.9999e+00,1.1474e+00,2.4554e+00,4.8349e+00,2.9863e+01
1.6800e+02,1.0000e+00,2.7677e+01,-1.2574e+05,-1.2575e+05,-4.1948e-01,-1.2575e+05,1.3318e-01,7.1041e+00,1.2401e+05,1.3910e+02,4.9795e-01,-1.5120e+00,1.6347e+00,1.7122e+00,1.6407e+00,3.2174e+00,5.0548e+00,2.9005e+01
1.6900e+02,1.0000e+00,2.7796e+01,-1.2572e+05,-1.2573e+05,-4.2197e-01,-1.2573e+05,1.3321e-01,7.1066e+00,1.2391e+05,1.3966e+02,1.3383e-01,-9.8821e-01,-8.4269e-01,1.0287e+00,3.3473e+00,4.9494e+00,3.2113e+00,3.1337e+01
1.7000e+02,1.0000e+00,2.7915e+01,-1.2571e+05,-1.2571e+05,-4.2447e-01,-1.2571e+05,1.3323e-01,7.1091e+00,1.2389e+05,1.4035e+02,-9.5097e-01,-1.7047e+00,1.8371e+00,6.3079e-03,3.7825e-01,5.0356e+00,2.8864e+00,3.1755e+01
1.7100e+02,2.0000e+00,2.7987e+01,-1.2570e+05,-1.2571e+05,-4.2697e-01,-1.2571e+05,1.2618e-01,6.3762e+00,1.2387e+05,1.4166e+02,7.2255e-02,-9.9449e-01,7.7045e-01,8.2891e-01,2.9429e+00,1.9954e+00,4.7626e+00,2.9218e+01
1.7200e+02,1.0000e+00,2.8105e+01,-1.2559e+05,-1.2559e+05,-4.2946e-01,-1.2559e+05,1.3328e-01,7.1141e+00,1.2387e+05,1.4241e+02,-6.7982e-01,-1.6680e+00,-1.6255e+00,2.8145e+00,2.2508e+00,4.8560e+00,3.3978e+00,3.1562e+01
1.7300e+02,1.0000e+00,2.8222e+01,-1.2555e+05,-1.2556e+05,-4.3196e-01,-1.2556e+05,1.3330e-01,7.1166e+00,1.2375e+05,1.4297e+02,1.0102e-01,-9.7465e-01,-8.1180e-02,2.0390e+00,1.3451e+00,2.0384e+00,5.0757e+00,3.0907e+01
1.7400e+02,1.0000e+00,2.8339e+01,-1.2553e+05,-1.2553e+05,-4.3446e-01,-1.2553e+05,1.3332e-01,7.1191e+00,1.2372e+05,1.4374e+02,-3.7567e-01,-6.8363e-01,1.2768e+00,1.4587e+00,3.4856e+00,4.7914e+00,3.7973e+00,3.0263e+01
