niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-2.0701e+05,-2.0702e+05,-2.4969e-03,-2.0702e+05,1.2922e-01,6.6871e+00,inf,2.7733e-01,-9.1919e-01,-1.3225e+00,5.9280e+00,9.1487e+00,2.2597e+01
2.0000e+00,1.0000e+00,4.9751e-01,-2.0667e+05,-2.0668e+05,-4.9938e-03,-2.0668e+05,1.2924e-01,6.6896e+00,1.7252e+05,5.5456e-01,-8.5281e-01,-1.3427e+00,5.7899e+00,9.0499e+00,2.3554e+01
3.0000e+00,1.0000e+00,7.4442e-01,-2.0423e+05,-2.0423e+05,-7.4906e-03,-2.0423e+05,1.2926e-01,6.6921e+00,1.7218e+05,8.2999e-01,-3.8559e-01,-1.9914e+00,5.8161e+00,9.7263e+00,2.2033e+01
4.0000e+00,1.0000e+00,9.9010e-01,-2.0384e+05,-2.0385e+05,-9.9875e-03,-2.0385e+05,1.2929e-01,6.6946e+00,1.6974e+05,1.1116e+00,2.6910e-01,-1.7251e+00,5.6519e+00,9.1244e+00,2.2634e+01
5.0000e+00,1.0000e+00,1.2346e+00,-2.0369e+05,-2.0370e+05,-1.2484e-02,-2.0370e+05,1.2931e-01,6.6971e+00,1.6935e+05,1.3808e+00,-9.8598e-01,-6.4903e-01,5.9090e+00,9.6683e+00,2.2424e+01
6.0000e+00,1.0000e+00,1.4778e+00,-2.0364e+05,-2.0365e+05,-1.4981e-02,-2.0365e+05,1.2934e-01,6.6996e+00,1.6920e+05,1.6509e+00,-9.8858e-01,-6.5549e-01,5.9902e+00,9.9672e+00,2.2151e+01
7.0000e+00,1.0000e+00,1.7199e+00,-2.0354e+05,-2.0355e+05,-1.7478e-02,-2.0355e+05,1.2936e-01,6.7021e+00,1.6915e+05,1.9306e+00,3.8747e-01,-1.2063e+00,5.8847e+00,9.6567e+00,2.2032e+01
8.0000e+00,1.0000e+00,1.9608e+00,-2.0352e+05,-2.0353e+05,-1.9975e-02,-2.0353e+05,1.2939e-01,6.7046e+00,1.6905e+05,2.2166e+00,-7.6710e-01,-1.4585e+00,5.8203e+00,9.1562e+00,2.3364e+01
9.0000e+00,1.0000e+00,2.2005e+00,-2.0305e+05,-2.0306e+05,-2.2472e-02,-2.0306e+05,1.2941e-01,6.7071e+00,1.6903e+05,2.4992e+00,-1.4544e-01,-6.6599e-01,5.6726e+00,9.1829e+00,2.2595e+01
1.0000e+01,1.0000e+00,2.4390e+00,-2.0218e+05,-2.0219e+05,-2.4969e-02,-2.0219e+05,1.2943e-01,6.7096e+00,1.6856e+05,2.8941e+00,-2.2055e-01,-1.6883e+00,5.5004e+00,9.2690e+00,2.2693e+01
