# Vega Mags
# Elliptical M49 region extracted from isophotes (49.00,50.00]
# Num Pixels: 82795
# Neff ~ 288^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
23.988705 2.076087
23.966120 2.109514
23.958898 2.124925
23.949591 2.125199
23.968151 2.125245
23.954688 2.157246
23.958577 2.105462
23.944556 2.108902
23.970179 2.054083
23.995085 2.055054
23.985773 2.080165
23.969999 2.082385
23.956195 2.167589
23.947658 2.123365
24.017765 2.029907
23.958423 2.111208
23.955934 2.164338
23.941017 2.120721
23.934785 2.101216
23.939190 2.096223
23.897438 2.160574
23.905789 2.097641
23.946106 2.087754
23.948865 2.151755
23.945913 2.138326
23.911031 2.119174
23.925273 2.125143
23.949669 2.110799
23.942507 2.092945
23.934491 2.102283
23.902660 2.160034
23.942954 2.150293
24.014105 2.080280
23.986161 2.071743
23.962680 2.112164
23.995950 2.083131
23.966063 2.040664
23.985331 2.077371
23.989823 2.044691
24.004319 2.034386
24.006548 2.020791
24.001220 2.054710
23.958071 2.110897
23.937857 2.159377
23.986235 2.098834
23.950453 2.118413
24.000499 2.064066
23.959986 2.121049
23.925393 2.128677
23.950719 2.081283
23.961699 2.077078
23.930373 2.134345
23.929280 2.146069
23.913388 2.142103
23.936178 2.052444
23.945327 2.025752
23.979624 2.107876
23.965039 2.060459
23.942076 2.162899
23.940297 2.107625
23.970973 2.107732
23.977494 2.072786
23.970806 2.130178
23.954396 2.129038
23.940043 2.096614
23.970443 2.048713
23.945862 2.105702
23.946657 2.087484
23.958954 2.133369
23.922717 2.148767
23.977176 2.111145
23.946896 2.078442
23.935935 2.127418
23.943949 2.168088
23.949730 2.117832
23.942215 2.103013
23.929497 2.099482
23.907627 2.098795
23.925606 2.108044
23.944367 2.154663
23.944668 2.143320
23.966535 2.116349
23.941206 2.119171
23.939667 2.141866
23.962177 2.106067
23.959508 2.132997
23.959506 2.133434
23.957942 2.086399
23.969831 2.111714
23.988723 2.167977
23.982400 2.133397
23.951226 2.149889
24.000270 2.038065
23.993441 2.046726
23.991011 2.055964
23.991152 2.081244
23.986738 2.091202
23.946198 2.178953
23.970392 2.110008
23.978824 2.143152
24.012250 2.068094
23.969760 2.083604
23.960742 2.104501
23.982793 2.075439
23.990749 2.037515
23.985145 2.068347
23.909467 2.170884
23.934083 2.116380
23.930247 2.093703
23.919821 2.213322
23.974610 2.110549
23.960020 2.068788
23.962483 2.086957
23.980778 2.117736
23.981878 2.123609
23.936060 2.118165
23.965174 2.089186
23.980319 2.076869
23.955018 2.101984
23.955313 2.116041
23.901868 2.099607
23.911264 2.137248
23.911934 2.181756
23.932242 2.116621
23.925818 2.089031
23.957915 2.116918
23.971966 2.035213
23.953546 2.067876
23.938292 2.102183
23.951833 2.045691
23.937231 2.125221
23.970961 2.061473
24.006822 2.068834
23.954639 2.096942
23.935350 2.159242
23.894982 2.194071
