# Vega Mags
# Elliptical M49 region extracted from isophotes (47.00,48.00]
# Num Pixels: 63376
# Neff ~ 252^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
23.711249 2.103161
23.702859 2.074059
23.690259 2.133354
23.682923 2.150609
23.683973 2.162695
23.695743 2.160874
23.654338 2.196990
23.698591 2.144773
23.727354 2.076265
23.715170 2.048715
23.670162 2.123845
23.625521 2.162828
23.646231 2.129560
23.666107 2.104632
23.666121 2.105033
23.675124 2.139161
23.699525 2.139951
23.679981 2.146694
23.712600 2.114967
23.729631 2.050197
23.696077 2.123974
23.707759 2.145204
23.724761 2.094131
23.714037 2.123224
23.690822 2.133239
23.676043 2.109537
23.682124 2.129583
23.670756 2.137417
23.701480 2.118539
23.684643 2.137861
23.686071 2.102759
23.666633 2.082468
23.669783 2.120642
23.702860 2.152294
23.701484 2.114509
23.682264 2.147545
23.709941 2.124268
23.716040 2.151539
23.715256 2.137410
23.704340 2.080314
23.698244 2.098806
23.664870 2.131831
23.686572 2.147969
23.671931 2.160073
23.689197 2.094786
23.657164 2.136430
23.656930 2.132785
23.659823 2.122267
23.709103 2.121921
23.759456 2.074219
23.741551 2.054571
23.712175 2.083672
23.718863 2.130646
23.710622 2.099010
23.689805 2.158497
23.709753 2.120942
23.701814 2.078191
23.671175 2.119954
23.646680 2.170282
23.670216 2.135720
23.704915 2.094626
23.713241 2.080235
23.668418 2.129712
23.633118 2.184377
23.663449 2.195544
23.649101 2.148948
23.673022 2.076502
23.690268 2.121687
23.693379 2.157743
23.685078 2.159598
23.677809 2.140958
23.664677 2.176423
23.710743 2.129823
23.702451 2.123301
23.689440 2.124011
23.668719 2.138119
23.694592 2.130209
23.677359 2.144747
23.682838 2.125542
23.693937 2.173487
23.698154 2.149643
23.698930 2.139303
23.674765 2.132905
23.661716 2.142683
23.670860 2.181879
23.679387 2.161827
23.706996 2.106487
23.673616 2.162379
23.730871 2.101324
23.714592 2.082898
23.691418 2.181965
23.700411 2.130120
23.711643 2.128400
23.714032 2.143394
23.677452 2.157900
23.689214 2.124447
23.703278 2.084438
23.702425 2.099442
23.706817 2.079689
23.695304 2.134143
23.704410 2.110206
23.706157 2.132061
23.731519 2.069852
23.716722 2.116557
23.650729 2.118905
23.680328 2.084767
23.641401 2.180137
23.675059 2.141120
23.693204 2.177755
23.693802 2.139198
23.678251 2.166552
23.665552 2.180549
23.669586 2.119809
23.668335 2.145212
23.654927 2.184334
23.685388 2.114758
23.665886 2.113388
23.689549 2.119701
23.683437 2.059770
23.705310 2.091279
23.739732 2.081204
23.720774 2.108101
23.703764 2.115551
23.682837 2.140220
